dataset_id,split_id,rule,eta,ref_id,theta_path,dataset_path,attempt_seed,optimizer_chain,P,train_error,test_error,CE_mean_train,CE_sum_train,CE_mean_test,theta_norm,min_margin,q05_margin,median_margin,mean_margin
0,0,eta_0p02,0.02,10,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/04_exact_reference_search/selected_reference_pool/split_000/eta_0p02/ref_010/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/01_dataset_gen/split_000/eta_0p02/rep_000/dataset.npz,2026164510,adam,2461,0.0,0.1552734375,0.0022264961849781,1.1399660467088355,0.939231441268779,13.498488622714197,1.1741090386403488,4.797407939855303,8.925425008218225,8.256671650978362
0,0,eta_0p02,0.02,11,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/04_exact_reference_search/selected_reference_pool/split_000/eta_0p02/ref_011/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/01_dataset_gen/split_000/eta_0p02/rep_000/dataset.npz,2026164511,adam,2461,0.0,0.1494140625,0.0025756427406314,1.3187290832032774,0.8354595990801814,13.69157021090552,0.6464354444480394,4.740299234303133,9.18203761307971,8.639850639777674
0,0,eta_0p02,0.02,12,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/04_exact_reference_search/selected_reference_pool/split_000/eta_0p02/ref_012/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/01_dataset_gen/split_000/eta_0p02/rep_000/dataset.npz,2026164512,adam,2461,0.0,0.14697265625,0.0013821509254527,0.7076612738317825,0.9455690602764704,15.21111850416174,1.623040789941482,5.407437422660647,9.389179699290846,9.101216122106084
0,0,eta_0p02,0.02,13,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/04_exact_reference_search/selected_reference_pool/split_000/eta_0p02/ref_013/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/01_dataset_gen/split_000/eta_0p02/rep_000/dataset.npz,2026164513,adam,2461,0.0,0.1591796875,0.0047375672730338,2.425634443793307,0.8840866231182146,14.943337572842273,0.4665380774934176,3.965568831410777,8.700720585882706,8.205237047992696
0,0,eta_0p02,0.02,14,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/04_exact_reference_search/selected_reference_pool/split_000/eta_0p02/ref_014/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/01_dataset_gen/split_000/eta_0p02/rep_000/dataset.npz,2026164514,adam,2461,0.0,0.15869140625,0.0012844985898922,0.6576632780248248,0.9162388930844204,15.41612416336009,2.476286967618313,5.215827616573595,9.894790299327065,9.442975663601862
0,0,eta_0p02,0.02,15,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/04_exact_reference_search/selected_reference_pool/split_000/eta_0p02/ref_015/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/01_dataset_gen/split_000/eta_0p02/rep_000/dataset.npz,2026164515,adam,2461,0.0,0.16552734375,0.0012332327633886,0.6314151748549772,1.056538921479734,13.213063637569023,2.691003609940958,5.216906862880735,9.782774484994466,9.038863406025222
0,0,eta_0p02,0.02,16,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/04_exact_reference_search/selected_reference_pool/split_000/eta_0p02/ref_016/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/01_dataset_gen/split_000/eta_0p02/rep_000/dataset.npz,2026164516,adam,2461,0.0,0.14990234375,0.0005258856036906,0.2692534290896328,0.9886078463922392,15.155038815559523,3.8491441384623086,6.164393609001651,9.786926948135786,9.195517962435286
0,0,eta_0p02,0.02,17,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/04_exact_reference_search/selected_reference_pool/split_000/eta_0p02/ref_017/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/01_dataset_gen/split_000/eta_0p02/rep_000/dataset.npz,2026164517,adam,2461,0.0,0.15283203125,0.0038034252213275,1.9473537133197223,0.7749868743925672,14.38328039300819,1.6935813025455415,4.100322701636435,7.548809487667718,7.141904812827319
0,0,eta_0p02,0.02,18,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/04_exact_reference_search/selected_reference_pool/split_000/eta_0p02/ref_018/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/01_dataset_gen/split_000/eta_0p02/rep_000/dataset.npz,2026164518,adam,2461,0.0,0.14892578125,0.0022390264663083,1.1463815507498905,0.90833394133261,15.01790623804628,0.5496962956507427,5.13842419523882,9.030322271830483,8.526498573838904
0,0,eta_0p02,0.02,19,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/04_exact_reference_search/selected_reference_pool/split_000/eta_0p02/ref_019/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/01_dataset_gen/split_000/eta_0p02/rep_000/dataset.npz,2026164519,adam,2461,0.0,0.1552734375,0.0031767138158842,1.6264774737327112,0.9454697081883704,14.91847570571842,0.8717337050830983,4.246143884716055,9.327679005126392,8.826874126967855
0,0,eta_0p02,0.02,20,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/04_exact_reference_search/selected_reference_pool/split_000/eta_0p02/ref_020/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/01_dataset_gen/split_000/eta_0p02/rep_000/dataset.npz,2026164520,adam,2461,0.0,0.15771484375,0.0005208536317836,0.2666770594732369,1.083931226414533,14.747087153662264,3.0003896507984984,6.210107668217122,10.320697840129014,9.585786934903105
0,0,eta_0p02,0.02,21,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/04_exact_reference_search/selected_reference_pool/split_000/eta_0p02/ref_021/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/01_dataset_gen/split_000/eta_0p02/rep_000/dataset.npz,2026164521,adam,2461,0.0,0.1533203125,0.001300509703796,0.665860968343579,0.9187860691817664,13.355612338774652,2.8768599108217305,5.111705171558447,9.664381544161778,8.92451127550654
0,0,eta_0p02,0.02,22,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/04_exact_reference_search/selected_reference_pool/split_000/eta_0p02/ref_022/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/01_dataset_gen/split_000/eta_0p02/rep_000/dataset.npz,2026164522,adam,2461,0.0,0.15478515625,0.0015226922184021,0.7796184158219188,0.949934396391788,14.5320325351836,2.386895894661588,5.137009508377658,9.18126843476682,8.642764204714315
0,0,eta_0p02,0.02,23,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/04_exact_reference_search/selected_reference_pool/split_000/eta_0p02/ref_023/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/01_dataset_gen/split_000/eta_0p02/rep_000/dataset.npz,2026164523,adam,2461,0.0,0.14453125,0.0016248600490338,0.8319283451053235,0.8273797331634412,14.888870563569096,1.5747085797437816,5.194112296184209,8.890712097540478,8.375693751470758
0,0,eta_0p02,0.02,24,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/04_exact_reference_search/selected_reference_pool/split_000/eta_0p02/ref_024/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/01_dataset_gen/split_000/eta_0p02/rep_000/dataset.npz,2026164524,adam,2461,0.0,0.1572265625,0.0033250294143204,1.7024150601320822,0.8844558500687109,15.02532791575679,1.5830326378371635,4.06838574424372,8.640518893970762,8.226873428668641
0,0,eta_0p02,0.02,25,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/04_exact_reference_search/selected_reference_pool/split_000/eta_0p02/ref_025/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/01_dataset_gen/split_000/eta_0p02/rep_000/dataset.npz,2026164525,adam,2461,0.0,0.15869140625,0.0028209130044227,1.444307458264435,0.9332463691071652,13.74743418488527,0.4936019810438645,4.706671365032078,8.87859841951614,8.25363176042472
0,0,eta_0p02,0.02,26,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/04_exact_reference_search/selected_reference_pool/split_000/eta_0p02/ref_026/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/01_dataset_gen/split_000/eta_0p02/rep_000/dataset.npz,2026164526,adam,2461,0.0,0.154296875,0.0013619236605174,0.697304914184929,0.8992183307509359,14.186329682727356,2.1607168501739906,5.184657989600405,9.038448483328692,8.554294645291257
0,0,eta_0p02,0.02,27,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/04_exact_reference_search/selected_reference_pool/split_000/eta_0p02/ref_027/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/01_dataset_gen/split_000/eta_0p02/rep_000/dataset.npz,2026164527,adam,2461,0.0,0.150390625,0.0010871407047073,0.5566160408101875,0.9454715496235322,14.418416956006842,3.154934473566008,5.45866614369385,10.11821360204504,9.505799112859286
0,0,eta_0p02,0.02,28,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/04_exact_reference_search/selected_reference_pool/split_000/eta_0p02/ref_028/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/01_dataset_gen/split_000/eta_0p02/rep_000/dataset.npz,2026164528,adam,2461,0.0,0.16162109375,0.004290787951888,2.196883431366707,0.8893144154608842,15.03282470942866,0.1478149026192071,4.34691606732053,9.171976595448449,8.828453466762664
0,0,eta_0p02,0.02,29,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/04_exact_reference_search/selected_reference_pool/split_000/eta_0p02/ref_029/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p02_30ref_cpu60_gpu0/01_dataset_gen/split_000/eta_0p02/rep_000/dataset.npz,2026164529,adam,2461,0.0,0.15478515625,0.0013809241183402,0.7070331485902126,0.9269593119507584,15.933994560057478,2.7256210315858898,5.157284856118778,9.027318645833953,8.464822399890934
0,0,eta_0p05,0.05,0,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p05_0p15_30ref_cpu60_gpu0/04_exact_reference_search/selected_reference_pool/split_000/eta_0p05/ref_000/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p05_0p15_30ref_cpu60_gpu0/01_dataset_gen/split_000/eta_0p05/rep_000/dataset.npz,2026167500,adam,2461,0.0,0.19287109375,0.0057742300922862,2.956405807250552,0.9945751296136428,14.183469327050052,0.3103920319747484,3.7950704973066713,7.67003500118139,7.303554766329025
0,0,eta_0p05,0.05,1,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p05_0p15_30ref_cpu60_gpu0/04_exact_reference_search/selected_reference_pool/split_000/eta_0p05/ref_001/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p05_0p15_30ref_cpu60_gpu0/01_dataset_gen/split_000/eta_0p05/rep_000/dataset.npz,2026167501,adam,2461,0.0,0.193359375,0.0013750895007249,0.7040458243711825,1.1713648461006296,14.839118091681934,2.9667925852338657,5.134896014234973,9.08222454876508,8.869039746352765
0,0,eta_0p05,0.05,2,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p05_0p15_30ref_cpu60_gpu0/04_exact_reference_search/selected_reference_pool/split_000/eta_0p05/ref_002/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p05_0p15_30ref_cpu60_gpu0/01_dataset_gen/split_000/eta_0p05/rep_000/dataset.npz,2026167502,adam,2461,0.0,0.181640625,0.0051476814278013,2.6356128910342704,0.9927842200069836,15.331419298943509,0.2730363799952678,4.289314228247468,7.886509230923698,7.895239142810016
0,0,eta_0p05,0.05,3,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p05_0p15_30ref_cpu60_gpu0/04_exact_reference_search/selected_reference_pool/split_000/eta_0p05/ref_003/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p05_0p15_30ref_cpu60_gpu0/01_dataset_gen/split_000/eta_0p05/rep_000/dataset.npz,2026167503,adam,2461,0.0,0.18505859375,0.0037308315886972,1.91018577341298,1.1028177840886957,15.884377123801004,0.2541183000045567,4.540662220919479,8.349182764598998,7.96267840617961
0,0,eta_0p05,0.05,4,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p05_0p15_30ref_cpu60_gpu0/04_exact_reference_search/selected_reference_pool/split_000/eta_0p05/ref_004/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p05_0p15_30ref_cpu60_gpu0/01_dataset_gen/split_000/eta_0p05/rep_000/dataset.npz,2026167504,adam,2461,0.0,0.18994140625,0.0017144173238545,0.8777816698135509,1.3102778604529075,16.78893795076968,0.4374841395591323,5.673256920475208,9.694071671798872,9.615853155296648
0,0,eta_0p05,0.05,5,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p05_0p15_30ref_cpu60_gpu0/04_exact_reference_search/selected_reference_pool/split_000/eta_0p05/ref_005/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p05_0p15_30ref_cpu60_gpu0/01_dataset_gen/split_000/eta_0p05/rep_000/dataset.npz,2026167505,adam,2461,0.0,0.19287109375,0.0007519777170898,0.3850125911500247,1.2584967991348317,15.001536517067038,2.477423153126036,5.910845748388075,9.741362861867415,9.53007695503991
0,0,eta_0p05,0.05,6,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p05_0p15_30ref_cpu60_gpu0/04_exact_reference_search/selected_reference_pool/split_000/eta_0p05/ref_006/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p05_0p15_30ref_cpu60_gpu0/01_dataset_gen/split_000/eta_0p05/rep_000/dataset.npz,2026167506,adam,2461,0.0,0.18798828125,0.0008176245296653,0.4186237591886662,1.170801009548487,15.393697743260098,3.201978571054808,5.635131511174861,9.164173156481752,8.915530519221328
0,0,eta_0p05,0.05,7,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p05_0p15_30ref_cpu60_gpu0/04_exact_reference_search/selected_reference_pool/split_000/eta_0p05/ref_007/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p05_0p15_30ref_cpu60_gpu0/01_dataset_gen/split_000/eta_0p05/rep_000/dataset.npz,2026167507,adam,2461,0.0,0.18310546875,0.0045086441736731,2.308425816920637,0.9727475442965312,15.215861207607414,0.3788599178250844,4.00873817698188,7.768773543317249,7.646222802839948
0,0,eta_0p05,0.05,8,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p05_0p15_30ref_cpu60_gpu0/04_exact_reference_search/selected_reference_pool/split_000/eta_0p05/ref_008/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p05_0p15_30ref_cpu60_gpu0/01_dataset_gen/split_000/eta_0p05/rep_000/dataset.npz,2026167508,adam,2461,0.0,0.1962890625,0.0006455990614095,0.3305467194416829,1.2930914197248264,16.375013587634907,2.167923083505074,6.155392626555692,10.099336135542206,9.928907600744273
0,0,eta_0p05,0.05,9,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p05_0p15_30ref_cpu60_gpu0/04_exact_reference_search/selected_reference_pool/split_000/eta_0p05/ref_009/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/06_eta_flip_phase_transition/raw_outputs/eta_reference_search_gapfill_0p05_0p15_30ref_cpu60_gpu0/01_dataset_gen/split_000/eta_0p05/rep_000/dataset.npz,2026167509,adam,2461,0.0,0.1962890625,0.0012221094724624,0.6257200499007601,1.1798578315161985,16.81990674073278,2.4032144648190634,5.651398217510437,9.242953528237337,9.14742096828664
