beta,radius,ref_count,dataset_count,phi_full,phi_energy,phi_full_quenched,phi_energy_full_quenched,phi_stripped_proxy,phi_energy_stripped_proxy,phi_full_annealed,phi_energy_full_annealed,phi_stripped_annealed,reference_prior_correction_per_P,theta_ref_norm_sq_mean,area_term,derivative_ref_count,derivative_dataset_count,mean_dlogZ_inf_full_dr,sd_dlogZ_inf_full_dr,dphi_full_dr,dphi_energy_dr,dphi_entropic_dr,phi_full_std,phi_full_unit_sem,phi_full_dataset_mean_std,phi_full_sem,phi_full_ci95_half_width,phi_full_ci95_low,phi_full_ci95_high,phi_energy_std,phi_energy_unit_sem,phi_energy_dataset_mean_std,phi_energy_sem,phi_energy_ci95_half_width,phi_energy_ci95_low,phi_energy_ci95_high,phi_stripped_proxy_std,phi_stripped_proxy_unit_sem,phi_stripped_proxy_dataset_mean_std,phi_stripped_proxy_sem,phi_stripped_proxy_ci95_half_width,phi_stripped_proxy_ci95_low,phi_stripped_proxy_ci95_high,phi_energy_stripped_proxy_std,phi_energy_stripped_proxy_unit_sem,phi_energy_stripped_proxy_dataset_mean_std,phi_energy_stripped_proxy_sem,phi_energy_stripped_proxy_ci95_half_width,phi_energy_stripped_proxy_ci95_low,phi_energy_stripped_proxy_ci95_high,dphi_full_dr_std,dphi_full_dr_unit_sem,dphi_full_dr_dataset_mean_std,dphi_full_dr_sem,dphi_full_dr_ci95_half_width,dphi_full_dr_ci95_low,dphi_full_dr_ci95_high,dphi_energy_dr_std,dphi_energy_dr_unit_sem,dphi_energy_dr_dataset_mean_std,dphi_energy_dr_sem,dphi_energy_dr_ci95_half_width,dphi_energy_dr_ci95_low,dphi_energy_dr_ci95_high,uncertainty_method,claim
0.11,0.33,900,30,-1.1126782307392247,-0.004451230038643563,-1.1126782307392247,-0.004451230038643563,-1.1105619772915665,-0.0023349765909855295,-1.1115739511959455,-0.003346950495364448,-1.110178157106021,-0.0021162534476580333,27414.05297363454,-1.108227000700581,900,30,-17.43368896914625,4.890303364235576,3.0222621690065865,-0.006850172482965128,3.0291123414895518,0.001469418915936394,4.898063053121313e-05,0.0004791596640869737,8.748218555567785e-05,0.0001789010694613612,-1.112857131808686,-1.1124993296697634,0.0014694189159363883,4.8980630531212944e-05,0.00047915966408697085,8.748218555567732e-05,0.0001789010694613601,-0.004630131108104923,-0.004272328969182203,0.0006708082067538085,2.2360273558460284e-05,0.00022049442206615563,4.025658958989943e-05,8.232472571134434e-05,-1.1106443020172778,-1.1104796525658551,0.0006708082067538065,2.2360273558460216e-05,0.00022049442206619954,4.025658958990745e-05,8.232472571136074e-05,-0.0024173013166968902,-0.0022526518652741688,0.0019215337384029794,6.405112461343265e-05,0.0006076628395369087,0.00011094354819066899,0.00022687955604991809,3.0220352894505367,3.0224890485626363,0.001921533738402977,6.405112461343257e-05,0.000607662839536907,0.00011094354819066869,0.00022687955604991746,-0.007077052039015045,-0.006623292926915211,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,0.34,900,30,-1.0829050970344298,-0.0045193294390706625,-1.0829050970344298,-0.0045193294390706625,-1.0807888435867719,-0.0024030759914126293,-1.0817786847215534,-0.003392917126194134,-1.0803870945509286,-0.0021162534476580333,27414.05297363454,-1.0783857675953592,900,30,-17.193874202299828,4.821457337484324,2.9332648593218744,-0.0067559427121020935,2.9400208020339766,0.00148490982437748,4.9496994145916e-05,0.00048460305062359224,8.847600742078648e-05,0.00018093343517550835,-1.0830860304696053,-1.0827241635992544,0.0014849098243774781,4.949699414591594e-05,0.00048460305062359376,8.847600742078675e-05,0.0001809334351755089,-0.004700262874246171,-0.004338396003895154,0.0006883469473468576,2.2944898244895252e-05,0.00022624809041177937,4.1307060903666614e-05,8.447293954799823e-05,-1.0808733165263198,-1.080704370647224,0.0006883469473468565,2.294489824489522e-05,0.00022624809041175357,4.1307060903661904e-05,8.447293954798859e-05,-0.0024875489309606176,-0.002318603051864641,0.0018944822544142725,6.314940848047575e-05,0.0005956702104044697,0.00010875400369079219,0.00022240193754767,2.933042457384327,2.933487261259422,0.0018944822544142727,6.314940848047575e-05,0.0005956702104044232,0.0001087540036907837,0.00022240193754765266,-0.006978344649649746,-0.0065335407745544406,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,0.35,900,30,-1.0539957770547312,-0.004586156337781916,-1.0539957770547312,-0.004586156337781916,-1.0518795236070733,-0.0024699028901238825,-1.0528466325161803,-0.0034370117992307777,-1.0514598812879774,-0.0021162534476580333,27414.05297363454,-1.0494096207169494,900,30,-16.955531483217438,4.748890049762533,2.8493579163411438,-0.006662291349004887,2.8560202076901486,0.0015028405548582755,5.0094685161942514e-05,0.0004903386962384931,8.95231882491654e-05,0.00018307491996954326,-1.0541788519747008,-1.0538127021347616,0.0015028405548582768,5.009468516194256e-05,0.0004903386962385079,8.952318824916812e-05,0.00018307491996954879,-0.004769231257751465,-0.004403081417812368,0.0007073068144150177,2.3576893813833923e-05,0.00023202766999232856,4.23622629400543e-05,8.663082771241104e-05,-1.0519661544347856,-1.051792892779361,0.0007073068144150169,2.3576893813833896e-05,0.0002320276699923061,4.236226294005019e-05,8.663082771240264e-05,-0.0025565337178362854,-0.0023832720624114797,0.0018659685853683818,6.219895284561273e-05,0.0005855801450925544,0.00010691181823144672,0.00021863466828330851,2.8491392816728607,2.849576551009427,0.0018659685853683822,6.219895284561274e-05,0.000585580145092625,0.0001069118182314596,0.0002186346682833349,-0.006880926017288222,-0.006443656680721553,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,0.36,900,30,-1.025901542923651,-0.004651730066534998,-1.025901542923651,-0.004651730066534998,-1.0237852894759931,-0.002535476618876963,-1.0247292635215275,-0.003479450664411439,-1.0233477812417564,-0.0021162534476580333,27414.05297363454,-1.0212498128571161,900,30,-16.714682370111422,4.661183275436941,2.7701186578768393,-0.0065676551552500675,2.7766863130320893,0.0015172634413111498,5.057544804370499e-05,0.0004940160333382352,9.019457507619186e-05,0.00018444790603081235,-1.026085990829682,-1.0257170950176202,0.0015172634413111526,5.0575448043705086e-05,0.0004940160333382396,9.019457507619266e-05,0.000184447906030814,-0.004836177972565811,-0.004467282160504184,0.0007241275725799939,2.4137585752666463e-05,0.0002366990075139671,4.3215128584828195e-05,8.837493795597365e-05,-1.023873664413949,-1.0236969145380372,0.0007241275725799923,2.413758575266641e-05,0.00023669900751392578,4.321512858482065e-05,8.837493795595823e-05,-0.0026238515568329213,-0.002447101680921005,0.0018315061985999781,6.105020661999927e-05,0.0005732075796925245,0.00010465290717684528,0.0002140151951766486,2.7699046426816625,2.770332673072016,0.0018315061985999768,6.105020661999923e-05,0.0005732075796924584,0.0001046529071768332,0.0002140151951766239,-0.006781670350426691,-0.006353639960073444,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,0.37,900,30,-0.9985795142943344,-0.004717909820150825,-0.9985795142943344,-0.004717909820150825,-0.9964632608466764,-0.002601656372492792,-0.9973817604549575,-0.0035201559807738984,-0.9960059052097846,-0.0021162534476580333,27414.05297363454,-0.9938616044741836,900,30,-16.502491222432067,4.621616186512217,2.6951564575454787,-0.00648427945871594,2.701640737004195,0.0015384427161660478,5.128142387220159e-05,0.0005008080639494987,9.143462453521008e-05,0.0001869838071745046,-0.998766498101509,-0.9983925304871599,0.0015384427161660489,5.1281423872201626e-05,0.0005008080639494902,9.143462453520851e-05,0.0001869838071745014,-0.004904893627325327,-0.004530926012976323,0.0007453620363435631,2.4845401211452103e-05,0.0002431006347611072,4.438390046749431e-05,9.076507645602587e-05,-0.9965540259231324,-0.9963724957702204,0.0007453620363435646,2.4845401211452153e-05,0.00024310063476104928,4.438390046748373e-05,9.076507645600422e-05,-0.0026924214489487965,-0.002510891296036788,0.0018159592088456643,6.053197362818881e-05,0.0005674151399430067,0.00010359535720557844,0.0002118525054854079,2.6949446050399932,2.6953683100509642,0.0018159592088456647,6.053197362818883e-05,0.0005674151399429381,0.00010359535720556593,0.00021185250548538234,-0.006696131964201322,-0.006272426953230558,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,0.38,900,30,-0.9719852719300184,-0.004781435855449119,-0.9719852719300184,-0.004781435855449119,-0.9698690184823604,-0.0026651824077910864,-0.9707657947541068,-0.003561958679537589,-0.9693941921159105,-0.0021162534476580333,27414.05297363454,-0.9672038360745693,900,30,-16.26792605866052,4.546746533281309,2.6241528157354037,-0.006392112400259537,2.6305449281356634,0.0015515475030058712,5.171825010019571e-05,0.0005052253485004804,9.224110666570733e-05,0.00018863306313137148,-0.9721739049931497,-0.971796638866887,0.0015515475030058723,5.171825010019574e-05,0.0005052253485004331,9.22411066656987e-05,0.00018863306313135383,-0.004970068918580473,-0.004592802792317765,0.0007607242038154807,2.5357473460516023e-05,0.00024791987807111564,4.526376989116013e-05,9.256440942742247e-05,-0.9699615828917878,-0.969776454072933,0.0007607242038154797,2.5357473460515993e-05,0.0002479198780711018,4.526376989115761e-05,9.25644094274173e-05,-0.0027577468172185035,-0.002572617998363669,0.001786540877517216,5.95513625839072e-05,0.0005552731447313417,0.00010137854231539558,0.00020731911903498396,2.623945496616369,2.6243601348544385,0.0017865408775172135,5.955136258390712e-05,0.0005552731447313284,0.00010137854231539314,0.00020731911903497897,-0.006599431519294516,-0.006184793281224558,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,0.39,900,30,-0.9460840990442386,-0.004845542894971821,-0.9460840990442386,-0.004845542894971821,-0.9439678455965805,-0.0027292894473137873,-0.9448407891816304,-0.003602233032363607,-0.9434745980615873,-0.002116253447658033,27414.05297363454,-0.9412385561492668,900,30,-16.05948634181822,4.494323249878777,2.5567848474401194,-0.006310210743347042,2.5630950581834666,0.0015675584628972617,5.2251948763242054e-05,0.0005105758921002484,9.321797780720993e-05,0.0001906307646157443,-0.9462747298088544,-0.9458934682796228,0.0015675584628972617,5.2251948763242054e-05,0.0005105758921002421,9.321797780720878e-05,0.00019063076461574193,-0.005036173659587563,-0.004654912130356079,0.0007780635214926397,2.5935450716421323e-05,0.0002534700116004058,4.6277081001546126e-05,9.463663064816182e-05,-0.9440624822272287,-0.9438732089659324,0.00077806352149264,2.5935450716421333e-05,0.00025347001160041095,4.627708100154707e-05,9.463663064816376e-05,-0.002823926077961951,-0.0026346528166656235,0.0017659423378698486,5.886474459566162e-05,0.0005518827979283311,0.00010075955250813743,0.00020605328487914104,2.5565787941552403,2.5569909007249985,0.0017659423378698536,5.8864744595661784e-05,0.0005518827979282438,0.0001007595525081215,0.00020605328487910846,-0.0065162640282261505,-0.006104157458467934,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,0.4,900,30,-0.9208380824738384,-0.004907386250714505,-0.9208380824738384,-0.004907386250714505,-0.9187218290261803,-0.0027911328030564724,-0.9195736723734611,-0.0036429761503372652,-0.9182116857801139,-0.002116253447658033,27414.05297363454,-0.9159306962231238,900,30,-15.839098716224441,4.408896542228088,2.492794067302073,-0.006223614426807246,2.4990176817288803,0.0015828668845107123,5.276222948369041e-05,0.000514304567872409,9.389873775055504e-05,0.00019202291869988505,-0.9210301053925383,-0.9206460595551385,0.0015828668845107126,5.276222948369042e-05,0.000514304567872368,9.389873775054756e-05,0.00019202291869986976,-0.005099409169414375,-0.004715363332014636,0.0007947602141237075,2.649200713745692e-05,0.0002576564755886172,4.70414212557216e-05,9.619970646795067e-05,-0.9188180287326482,-0.9186256293197124,0.0007947602141237071,2.6492007137456902e-05,0.0002576564755885776,4.704142125571438e-05,9.61997064679359e-05,-0.002887332509524408,-0.0026949330965885367,0.0017323758515631058,5.7745861718770196e-05,0.0005371722367366999,9.807378377539861e-05,0.00020056088782069014,2.4925935064142526,2.492994628189894,0.0017323758515630995,5.7745861718769986e-05,0.000537172236736628,9.807378377538546e-05,0.00020056088782066325,-0.0064241753146279095,-0.006023053538986583,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,0.41,900,30,-0.8962173392560038,-0.004969553221447607,-0.8962173392560038,-0.004969553221447607,-0.8941010858083457,-0.0028532997737895733,-0.8949296568128657,-0.003681870778309569,-0.8935728919411623,-0.0021162534476580333,27414.05297363454,-0.8912477860345561,900,30,-15.63522174387542,4.3310105557788185,2.431922525358197,-0.006143505596807631,2.438066030955005,0.0015985443772273905,5.3284812574246354e-05,0.0005199435776746065,9.492827537410715e-05,0.00019412832314004912,-0.8964114675791438,-0.8960232109328637,0.0015985443772273916,5.328481257424639e-05,0.0005199435776746223,9.492827537411003e-05,0.000194128323140055,-0.005163681544587661,-0.004775424898307552,0.0008113192657613185,2.7043975525377284e-05,0.0002634861703309877,4.81057730269768e-05,9.837630584016756e-05,-0.8941994621141859,-0.8940027095025055,0.0008113192657613189,2.7043975525377297e-05,0.000263486170330954,4.810577302697065e-05,9.837630584015498e-05,-0.0029516760796297285,-0.002754923467949418,0.0017017723205417726,5.6725744018059086e-05,0.0005291481557651458,9.660879372494255e-05,0.0001975649831675075,2.4317249603750297,2.4321200903413644,0.0017017723205417757,5.672574401805919e-05,0.0005291481557650647,9.660879372492775e-05,0.00019756498316747723,-0.006341070579975108,-0.005945940613640154,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,0.42,900,30,-0.8721912225551777,-0.005031519513599932,-0.8721912225551777,-0.005031519513599932,-0.8700749691075197,-0.0029152660659418988,-0.8708816627179886,-0.003721959676410897,-0.8695288139775553,-0.0021162534476580333,27414.05297363454,-0.8671597030415777,900,30,-15.432643369186371,4.287096163121176,2.3739529327205,-0.006063907021291305,2.380016839741791,0.0016152907434709076,5.3843024782363586e-05,0.0005242813592550331,9.572024231448384e-05,0.00019574789553311944,-0.8723869704507108,-0.8719954746596446,0.0016152907434709063,5.3843024782363545e-05,0.0005242813592550108,9.572024231447976e-05,0.0001957478955331111,-0.005227267409133042,-0.004835771618066821,0.0008288194059198121,2.7627313530660407e-05,0.00026770940484437843,4.887682662984962e-05,9.995311045804246e-05,-0.8701749222179778,-0.8699750159970616,0.0008288194059198107,2.762731353066036e-05,0.00026770940484438293,4.8876826629850444e-05,9.995311045804416e-05,-0.003015219176399943,-0.0028153129554838547,0.001684517156432682,5.61505718810894e-05,0.0005238599611637432,9.564330590105414e-05,0.0001955905605676557,2.3737573421599323,2.3741485232810677,0.0016845171564326823,5.615057188108941e-05,0.0005238599611637751,9.564330590105997e-05,0.00019559056056766763,-0.006259497581858973,-0.005868316460723637,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,0.43,900,30,-0.8487293699992121,-0.005090918592814593,-0.8487293699992121,-0.005090918592814593,-0.846613116551554,-0.0029746651451565604,-0.847396024757644,-0.003757573351246456,-0.8460483744111388,-0.002116253447658033,27414.05297363454,-0.8436384514063975,900,30,-15.242231361052719,4.239531486316551,2.318678521967147,-0.005989088943439182,2.3246676109105864,0.0016309768077692026,5.436589359230675e-05,0.0005295847438917981,9.668850344671136e-05,0.00019772798954852472,-0.8489270979887606,-0.8485316420096636,0.0016309768077692036,5.436589359230679e-05,0.0005295847438917715,9.668850344670649e-05,0.00019772798954851477,-0.005288646582363108,-0.004893190603266078,0.0008456595809963895,2.818865269987965e-05,0.0002736575063339119,4.996279641656547e-05,0.00010217391867187638,-0.8467152904702259,-0.8465109426328822,0.0008456595809963897,2.8188652699879657e-05,0.00027365750633391556,4.996279641656614e-05,0.00010217391867187775,-0.0030768390638284382,-0.0028724912264846826,0.0016658276959986501,5.552758986662167e-05,0.0005197943999473574,9.490103937200993e-05,0.0001940726255157603,2.3184844493416312,2.318872594592663,0.001665827695998645,5.5527589866621496e-05,0.0005197943999473635,9.490103937201104e-05,0.00019407262551576258,-0.006183161568954944,-0.005795016317923419,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,0.44,900,30,-0.8258072283584951,-0.005149261967277777,-0.8258072283584951,-0.005149261967277777,-0.823690974910837,-0.0030330085196197437,-0.8244541152214594,-0.003796148830242174,-0.8231102599308399,-0.002116253447658033,27414.05297363454,-0.8206579663912172,900,30,-15.039356374108138,4.166457148402862,2.2659248822962965,-0.005909373820867638,2.271834256117164,0.0016429501485114766,5.4765004950382553e-05,0.0005339782074586276,9.749063648042123e-05,0.0001993683516024614,-0.8260065967100976,-0.8256078600068926,0.0016429501485114744,5.476500495038248e-05,0.0005339782074586261,9.749063648042094e-05,0.00019936835160246083,-0.005348630318880237,-0.004949893615675316,0.000859722998008798,2.8657433266959934e-05,0.0002784731229970072,5.084200370812383e-05,0.00010397189758311322,-0.8237949468084201,-0.8235870030132538,0.0008597229980087952,2.865743326695984e-05,0.00027847312299699687,5.0842003708121936e-05,0.00010397189758310936,-0.003136980417202853,-0.0029290366220366343,0.0016371147930856085,5.4570493102853615e-05,0.0005084636255110746,9.283233245442493e-05,0.000189842119869299,2.2657350401764274,2.2661147244161657,0.001637114793085604,5.4570493102853465e-05,0.0005084636255111103,9.283233245443145e-05,0.0001898421198693123,-0.00609921594073695,-0.005719531700998325,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,0.45,900,30,-0.8034022605463111,-0.005208319808389325,-0.8034022605463111,-0.005208319808389325,-0.8012860070986532,-0.003092066360731292,-0.8020263658012223,-0.003832425063300491,-0.800687156219416,-0.0021162534476580333,27414.05297363454,-0.7981939407379218,900,30,-14.846900368106763,4.127053934086493,2.2155152978252364,-0.005833752600434877,2.221349050425671,0.0016593348300674511,5.531116100224837e-05,0.0005391230583240172,9.842995343841252e-05,0.0002012892547815536,-0.8036035498010927,-0.8032009712915296,0.0016593348300674522,5.5311161002248405e-05,0.0005391230583239945,9.842995343840836e-05,0.0002012892547815451,-0.0054096090631708706,-0.00500703055360778,0.0008765636878201385,2.9218789594004618e-05,0.00028336061330285395,5.173433327149052e-05,0.00010579671154019811,-0.8013918038101934,-0.801180210387113,0.0008765636878201388,2.9218789594004625e-05,0.00028336061330285416,5.173433327149056e-05,0.0001057967115401982,-0.0031978630722714904,-0.002986269649191094,0.001621632194140072,5.405440647133574e-05,0.0005055085151446583,9.229280558522374e-05,0.00018873878742178254,2.2153265590378144,2.2157040366126584,0.0016216321941400756,5.405440647133585e-05,0.0005055085151446997,9.22928055852313e-05,0.000188738787421798,-0.006022491387856675,-0.0056450138130130795,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,0.46,900,30,-0.7814905416848918,-0.005266871553085784,-0.7814905416848918,-0.005266871553085784,-0.7793742882372338,-0.003150618105427751,-0.7800908015173889,-0.0038671313855827565,-0.7787565914477204,-0.0021162534476580333,27414.05297363454,-0.776223670131806,900,30,-14.663703029985664,4.068869515860687,2.1672970843138346,-0.005761769363452127,2.173058853677287,0.0016758979892728678,5.5863266309095595e-05,0.0005434106650975096,9.921275975426376e-05,0.00020289009369746938,-0.7816934317785893,-0.7812876515911944,0.001675897989272869,5.586326630909563e-05,0.0005434106650974862,9.921275975425949e-05,0.00020289009369746066,-0.005469761646783245,-0.005063981459388323,0.000894238010720628,2.9807933690687602e-05,0.00028823474078253477,5.2624223127749516e-05,0.00010761653629624776,-0.77948190477353,-0.7792666717009376,0.0008942380107206295,2.980793369068765e-05,0.0002882347407825443,5.262422312775126e-05,0.00010761653629625131,-0.0032582346417240025,-0.0030430015691314998,0.0015987699472929928,5.3292331576433096e-05,0.0005012400434686264,9.151349284421222e-05,0.000187145092866414,2.167109939220968,2.167484229406701,0.0015987699472930009,5.329233157643336e-05,0.0005012400434686963,9.151349284422499e-05,0.0001871450928664401,-0.005948914456318567,-0.005574624270585687,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,0.47,900,30,-0.7600499720011196,-0.005324056714944556,-0.7600499720011196,-0.005324056714944556,-0.7579337185534616,-0.0032078032672865223,-0.7586292987237393,-0.0039033834375641965,-0.7572983128634975,-0.002116253447658033,27414.05297363454,-0.754725915286175,900,30,-14.489750531340388,4.011608602068489,2.1211301402418345,-0.005693418676361645,2.126823558918196,0.0016903854640257982,5.634618213419327e-05,0.000547616233136471,9.998058791495106e-05,0.00020446030228607492,-0.7602544323034056,-0.7598455116988335,0.001690385464025798,5.6346182134193265e-05,0.0005476162331364704,9.998058791495096e-05,0.0002044603022860747,-0.00552851701723063,-0.005119596412658481,0.0009094732912136254,3.0315776373787515e-05,0.0002923852195465741,5.338199340891968e-05,0.00010916617652124074,-0.7580428847299828,-0.7578245523769404,0.0009094732912136254,3.0315776373787515e-05,0.00029238521954656624,5.3381993408918246e-05,0.0001091661765212378,-0.00331696944380776,-0.0030986370907652846,0.0015762705705573605,5.254235235191202e-05,0.00048433812915483403,8.842763959931772e-05,0.00018083452298060473,2.1209493057188538,2.1213109747648153,0.0015762705705573631,5.2542352351912105e-05,0.00048433812915483473,8.842763959931784e-05,0.00018083452298060497,-0.0058742531993422505,-0.00551258415338104,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,0.48,900,30,-0.7390617245358273,-0.005380945988074917,-0.7390617245358273,-0.005380945988074917,-0.7369454710881692,-0.0032646925404168844,-0.737619599666925,-0.003938821119172601,-0.7362937399092406,-0.002116253447658033,27414.05297363454,-0.7336807785477524,900,30,-14.29143812023394,3.9381700978218306,2.0768992384596334,-0.005615496314433768,2.082514734774067,0.0017039566990382034,5.6798556634606776e-05,0.0005518909670721627,0.00010076104398292145,0.00020605633494507437,-0.7392677808707724,-0.7388556682008822,0.0017039566990382036,5.679855663460679e-05,0.0005518909670721601,0.00010076104398292098,0.0002060563349450734,-0.00558700232301999,-0.005174889653129844,0.0009239295158293765,3.079765052764588e-05,0.00029736814074613014,5.429174619000886e-05,0.00011102662095856812,-0.7370564977091277,-0.7368344444672107,0.0009239295158293768,3.0797650527645895e-05,0.0002973681407460845,5.429174619000053e-05,0.00011102662095855108,-0.0033757191613754357,-0.003153665919458333,0.0015474145767472869,5.1580485891576225e-05,0.00048306058252189454,8.819439256294247e-05,0.00018035753279121734,2.076718880926842,2.0770795959924246,0.001547414576747281,5.1580485891576036e-05,0.00048306058252189335,8.819439256294225e-05,0.0001803575327912169,-0.005795853847224986,-0.005435138781642551,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,0.49,900,30,-0.7185072411384364,-0.00543764791239703,-0.7185072411384364,-0.00543764791239703,-0.7163909876907785,-0.0033213944647389965,-0.7170426644473142,-0.003973071221274778,-0.7157210788963209,-0.002116253447658033,27414.05297363454,-0.7130695932260395,900,30,-14.126833784110644,3.8948972859317954,2.0344636152887103,-0.005550818775681982,2.040014434064392,0.0017168157587144372,5.722719195714791e-05,0.0005559504879972944,0.00010150220771070776,0.00020757201476839736,-0.7187148131532048,-0.718299669123668,0.001716815758714438,5.722719195714794e-05,0.0005559504879973078,0.00010150220771071018,0.00020757201476840232,-0.005645219927165432,-0.0052300758976286275,0.0009389135639108782,3.129711879702927e-05,0.0003023557122261623,5.520234799226988e-05,0.0001128888016441919,-0.7165038764924226,-0.7162780988891343,0.0009389135639108775,3.129711879702925e-05,0.00030235571222618463,5.520234799227396e-05,0.00011288880164420023,-0.0034342832663831965,-0.0032085056630947965,0.0015304115072423588,5.1013716908078625e-05,0.00046949111822923185,8.571695866749172e-05,0.00017529118047502056,2.0342883241082355,2.034638906469185,0.0015304115072423555,5.1013716908078516e-05,0.00046949111822933674,8.571695866751087e-05,0.00017529118047505973,-0.005726109956157042,-0.0053755275952069225,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,0.5,900,30,-0.6983656157981777,-0.005490791694248129,-0.6983656157981777,-0.005490791694248129,-0.6962493623505196,-0.0033745382465900963,-0.6968801982879641,-0.004005374184034602,-0.6955636107835537,-0.002116253447658033,27414.05297363454,-0.6928748241039295,900,30,-13.957810437408334,3.8281927297013265,1.9937297404961067,-0.005484404886997381,1.999214145383104,0.0017315699559132354,5.771899853044118e-05,0.0005600491274888075,0.00010225051347890214,0.00020910230006435487,-0.698574718098242,-0.6981565134981134,0.0017315699559132336,5.7718998530441124e-05,0.0005600491274887761,0.00010225051347889642,0.00020910230006434318,-0.005699893994312472,-0.0052816893941837854,0.0009529911578768531,3.176637192922844e-05,0.00030506723281208424,5.569740165561957e-05,0.00011390118638574201,-0.6963632635369054,-0.6961354611641338,0.000952991157876854,3.1766371929228464e-05,0.00030506723281208516,5.569740165561974e-05,0.00011390118638574236,-0.0034884394329758386,-0.003260637060204354,0.0015042014655015051,5.014004885005017e-05,0.0004690099494683766,8.562910967272932e-05,0.00017511152928073145,1.993554628966826,1.9939048520253875,0.0015042014655015036,5.014004885005012e-05,0.00046900994946846484,8.562910967274543e-05,0.0001751115292807644,-0.0056595164162781455,-0.005309293357716616,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,0.51,900,30,-0.6786260218330631,-0.005546044032269439,-0.6786260218330631,-0.005546044032269439,-0.6765097683854051,-0.0034297905846114056,-0.6771167032702016,-0.004036725469407891,-0.6758049883764602,-0.0021162534476580333,27414.05297363454,-0.6730799778007936,900,30,-13.794975996754031,3.787137999831416,1.9545934452341427,-0.00542042278850846,1.960013868022651,0.001746054240550322,5.820180801834407e-05,0.000564514790712257,0.000103065828306137,0.00021076961888605016,-0.6788367914519491,-0.6784152522141771,0.0017460542405503233,5.820180801834411e-05,0.0005645147907122328,0.00010306582830613258,0.0002107696188860411,-0.00575681365115548,-0.005335274413383398,0.0009685129386342117,3.228376462114039e-05,0.0003104199557238056,5.667467068322774e-05,0.00011589970154720073,-0.6766256680869523,-0.6763938686838579,0.0009685129386342117,3.228376462114039e-05,0.0003104199557237657,5.6674670683220454e-05,0.00011589970154718582,-0.0035456902861585914,-0.0033138908830642197,0.0014880699409946683,4.9602331366488946e-05,0.0004576419523230133,8.355360684933938e-05,0.00017086712600689904,1.9544225781081357,1.9547643123601497,0.0014880699409946625,4.960233136648875e-05,0.0004576419523229636,8.35536068493303e-05,0.00017086712600688047,-0.00559128991451534,-0.00524955566250158,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,0.52,900,30,-0.6592699392822003,-0.0056004174422974624,-0.6592699392822003,-0.0056004174422974624,-0.6571536858345424,-0.0034841639946394283,-0.6577407106144861,-0.004071188774583179,-0.6564326814672955,-0.0021162534476580333,27414.05297363454,-0.6536695218399029,900,30,-13.629521409685543,3.7029173384310563,1.9169658824746587,-0.005355411162941274,1.9223212936376,0.0017567399239458781,5.855799746486261e-05,0.0005677500738939175,0.00010365650749897451,0.00021197755783540286,-0.6594819168400358,-0.6590579617243649,0.0017567399239458781,5.855799746486261e-05,0.0005677500738939201,0.00010365650749897498,0.00021197755783540384,-0.0058123950001328665,-0.005388439884462058,0.0009809986762436185,3.269995587478728e-05,0.0003137716369524404,5.728660115472438e-05,0.00011715109936141136,-0.6572708369339038,-0.657036534735181,0.000980998676243618,3.269995587478727e-05,0.00031377163695245054,5.728660115472623e-05,0.00011715109936141514,-0.0036013150940008435,-0.003367012895278013,0.001454977343194915,4.849924477316383e-05,0.0004491376298172785,8.200093709177611e-05,0.00016769191635268213,1.916798190558306,1.9171335743910114,0.001454977343194914,4.84992447731638e-05,0.0004491376298172973,8.200093709177954e-05,0.00016769191635268915,-0.0055231030792939634,-0.005187719246588585,std_over_ref_units_sem_ci95_over_dataset_means,pass
