cell_id,dataset_tag,width,selected_ref_count,required_selected_refs,require_exact_selected_refs,exact_count,relaxed_count,fake_count,sampling_eligible_count,dedup_threshold
cell_beta_0p07_p_0p00,dataset_021_seed_2103234,48,30,30,True,57,105,38,30,53.40451624454664
cell_beta_0p07_p_0p00,dataset_022_seed_2203234,48,30,30,True,56,95,49,30,68.328717648271
cell_beta_0p07_p_0p00,dataset_023_seed_2303234,48,30,30,True,46,103,51,30,65.69187282892867
cell_beta_0p07_p_0p00,dataset_024_seed_2403234,48,30,30,True,74,111,15,30,52.1303160185849
cell_beta_0p07_p_0p00,dataset_025_seed_2503234,48,30,30,True,49,125,26,30,55.47520209018721
cell_beta_0p07_p_0p00,dataset_026_seed_2603234,48,30,30,True,63,117,20,30,58.37208600368301
cell_beta_0p07_p_0p00,dataset_027_seed_2703234,48,30,30,True,60,119,21,30,57.248632762084114
cell_beta_0p07_p_0p00,dataset_028_seed_2803234,48,30,30,True,64,118,18,30,84.55728930283567
cell_beta_0p07_p_0p00,dataset_029_seed_2903234,48,30,30,True,71,82,47,30,60.563244622263795
cell_beta_0p09_p_0p00,dataset_000_seed_005234,48,30,30,True,61,125,14,30,53.168649144056985
cell_beta_0p09_p_0p00,dataset_001_seed_105234,48,30,30,True,58,116,26,30,63.1481584056541
cell_beta_0p09_p_0p00,dataset_002_seed_205234,48,30,30,True,64,133,3,30,63.810600360866246
cell_beta_0p09_p_0p00,dataset_003_seed_305234,48,30,30,True,57,134,9,30,59.653882064005586
cell_beta_0p09_p_0p00,dataset_004_seed_405234,48,30,30,True,62,131,7,30,53.3124703535324
cell_beta_0p09_p_0p00,dataset_005_seed_505234,48,30,30,True,44,133,23,30,56.12908081764748
cell_beta_0p09_p_0p00,dataset_006_seed_605234,48,30,30,True,71,119,10,30,63.04633932879496
cell_beta_0p09_p_0p00,dataset_007_seed_705234,48,30,30,True,52,144,4,30,59.56318837759495
cell_beta_0p09_p_0p00,dataset_008_seed_805234,48,30,30,True,59,126,15,30,59.57200725560869
cell_beta_0p09_p_0p00,dataset_009_seed_905234,48,30,30,True,78,121,1,30,58.43094728659
cell_beta_0p09_p_0p00,dataset_010_seed_1005234,48,30,30,True,57,121,22,30,54.08276644211642
cell_beta_0p09_p_0p00,dataset_011_seed_1105234,48,30,30,True,53,119,28,30,74.35492222718723
cell_beta_0p09_p_0p00,dataset_012_seed_1205234,48,30,30,True,63,127,10,30,60.537528485238155
cell_beta_0p09_p_0p00,dataset_013_seed_1305234,48,30,30,True,74,123,3,30,60.13693817496221
cell_beta_0p09_p_0p00,dataset_014_seed_1405234,48,30,30,True,52,139,9,30,58.25605446450841
cell_beta_0p09_p_0p00,dataset_015_seed_1505234,48,30,30,True,47,114,39,30,68.45153524797767
cell_beta_0p09_p_0p00,dataset_016_seed_1605234,48,30,30,True,58,131,11,30,49.71982973333662
cell_beta_0p09_p_0p00,dataset_017_seed_1705234,48,30,30,True,53,137,10,30,54.77221648660189
cell_beta_0p09_p_0p00,dataset_018_seed_1805234,48,30,30,True,55,107,38,30,62.2990997399885
cell_beta_0p09_p_0p00,dataset_019_seed_1905234,48,30,30,True,62,137,1,30,56.52547290368765
cell_beta_0p09_p_0p00,dataset_020_seed_2005234,48,30,30,True,78,112,10,30,61.5509955073107
cell_beta_0p09_p_0p00,dataset_021_seed_2105234,48,30,30,True,58,113,29,30,61.560958333393344
cell_beta_0p09_p_0p00,dataset_022_seed_2205234,48,30,30,True,58,122,20,30,52.94289303839652
cell_beta_0p09_p_0p00,dataset_023_seed_2305234,48,30,30,True,57,136,7,30,63.325145747609014
cell_beta_0p09_p_0p00,dataset_024_seed_2405234,48,30,30,True,71,124,5,30,57.23452074751514
cell_beta_0p09_p_0p00,dataset_025_seed_2505234,48,30,30,True,49,145,6,30,62.63803823475882
cell_beta_0p09_p_0p00,dataset_026_seed_2605234,48,30,30,True,50,131,19,30,67.61358147896006
cell_beta_0p09_p_0p00,dataset_027_seed_2705234,48,30,30,True,62,137,1,30,54.65099982307803
cell_beta_0p09_p_0p00,dataset_028_seed_2805234,48,30,30,True,68,126,6,30,62.50243430571166
cell_beta_0p09_p_0p00,dataset_029_seed_2905234,48,30,30,True,71,98,31,30,71.40699421586734
cell_beta_0p11_p_0p00,dataset_000_seed_007234,48,30,30,True,58,125,17,30,70.08035561440191
cell_beta_0p11_p_0p00,dataset_001_seed_107234,48,30,30,True,58,112,30,30,60.143885532140274
cell_beta_0p11_p_0p00,dataset_002_seed_207234,48,30,30,True,42,128,30,30,61.92353225962734
cell_beta_0p11_p_0p00,dataset_003_seed_307234,48,30,30,True,54,140,6,30,59.361778516995656
cell_beta_0p11_p_0p00,dataset_004_seed_407234,48,30,30,True,63,136,1,30,60.436176494953806
cell_beta_0p11_p_0p00,dataset_005_seed_507234,48,30,30,True,79,121,0,30,50.24554806454653
cell_beta_0p11_p_0p00,dataset_006_seed_607234,48,30,30,True,53,144,3,30,63.53277106490921
cell_beta_0p11_p_0p00,dataset_007_seed_707234,48,30,30,True,48,138,14,30,55.71416321504467
cell_beta_0p11_p_0p00,dataset_008_seed_807234,48,30,30,True,55,141,4,30,61.95213393790606
cell_beta_0p11_p_0p00,dataset_009_seed_907234,48,30,30,True,34,128,38,30,53.854152533245504
cell_beta_0p11_p_0p00,dataset_010_seed_1007234,48,30,30,True,74,119,7,30,54.259349644299455
cell_beta_0p11_p_0p00,dataset_011_seed_1107234,48,30,30,True,67,128,5,30,53.10286607013076
cell_beta_0p11_p_0p00,dataset_012_seed_1207234,48,30,30,True,45,130,25,30,65.62913528756134
cell_beta_0p11_p_0p00,dataset_013_seed_1307234,48,30,30,True,68,99,33,30,60.073413144135664
cell_beta_0p11_p_0p00,dataset_014_seed_1407234,48,30,30,True,44,125,31,30,60.71662611668034
cell_beta_0p11_p_0p00,dataset_015_seed_1507234,48,30,30,True,63,129,8,30,70.08488861487184
cell_beta_0p11_p_0p00,dataset_016_seed_1607234,48,30,30,True,63,135,2,30,58.907908114602634
cell_beta_0p11_p_0p00,dataset_017_seed_1707234,48,30,30,True,67,127,6,30,55.01214709625907
cell_beta_0p11_p_0p00,dataset_018_seed_1807234,48,30,30,True,66,92,42,30,58.247262065919365
cell_beta_0p11_p_0p00,dataset_019_seed_1907234,48,30,30,True,55,143,2,30,72.62801114775101
cell_beta_0p11_p_0p00,dataset_020_seed_2007234,48,30,30,True,62,137,1,30,61.44561571027159
cell_beta_0p11_p_0p00,dataset_021_seed_2107234,48,30,30,True,61,125,14,30,56.00570809259827
cell_beta_0p11_p_0p00,dataset_022_seed_2207234,48,30,30,True,62,133,5,30,58.557742038838654
cell_beta_0p11_p_0p00,dataset_023_seed_2307234,48,30,30,True,60,137,3,30,59.13375376256639
cell_beta_0p11_p_0p00,dataset_024_seed_2407234,48,30,30,True,56,139,5,30,111.29847955009998
cell_beta_0p11_p_0p00,dataset_025_seed_2507234,48,30,30,True,61,133,6,30,57.56790380856669
cell_beta_0p11_p_0p00,dataset_026_seed_2607234,48,30,30,True,74,126,0,30,55.46162394570432
cell_beta_0p11_p_0p00,dataset_027_seed_2707234,48,30,30,True,77,112,11,30,52.751006219111005
cell_beta_0p11_p_0p00,dataset_028_seed_2807234,48,30,30,True,51,117,32,30,78.53159867120755
cell_beta_0p11_p_0p00,dataset_029_seed_2907234,48,30,30,True,55,135,10,30,65.50166001876403
cell_beta_0p13_p_0p00,dataset_000_seed_009234,48,30,30,True,58,142,0,30,59.192184652108004
cell_beta_0p13_p_0p00,dataset_001_seed_109234,48,30,30,True,66,127,7,30,52.44455722086994
cell_beta_0p13_p_0p00,dataset_002_seed_209234,48,30,30,True,77,123,0,30,54.286535744224516
cell_beta_0p13_p_0p00,dataset_003_seed_309234,48,30,30,True,60,133,7,30,70.32010907007084
cell_beta_0p13_p_0p00,dataset_004_seed_409234,48,30,30,True,58,137,5,30,45.97004143536312
cell_beta_0p13_p_0p00,dataset_005_seed_509234,48,30,30,True,69,122,9,30,49.01727340909201
cell_beta_0p13_p_0p00,dataset_006_seed_609234,48,30,30,True,56,142,2,30,49.528005781914274
cell_beta_0p13_p_0p00,dataset_007_seed_709234,48,30,30,True,73,125,2,30,58.84920243283481
cell_beta_0p13_p_0p00,dataset_008_seed_809234,48,30,30,True,51,148,1,30,68.06142955768864
cell_beta_0p13_p_0p00,dataset_009_seed_909234,48,30,30,True,71,123,6,30,49.64398995599753
cell_beta_0p13_p_0p00,dataset_010_seed_1009234,48,30,30,True,69,130,1,30,47.507772347190674
cell_beta_0p13_p_0p00,dataset_011_seed_1109234,48,30,30,True,39,158,3,30,57.16996278346772
cell_beta_0p13_p_0p00,dataset_012_seed_1209234,48,30,30,True,60,139,1,30,54.3155408188276
cell_beta_0p13_p_0p00,dataset_013_seed_1309234,48,30,30,True,76,122,2,30,56.77571196104728
cell_beta_0p13_p_0p00,dataset_014_seed_1409234,48,30,30,True,76,119,5,30,54.80961628164558
cell_beta_0p13_p_0p00,dataset_015_seed_1509234,48,30,30,True,44,155,1,30,57.04138484871052
cell_beta_0p13_p_0p00,dataset_016_seed_1609234,48,30,30,True,66,133,1,30,54.37259478479631
cell_beta_0p13_p_0p00,dataset_017_seed_1709234,48,30,30,True,64,136,0,30,53.41656169700985
cell_beta_0p13_p_0p00,dataset_018_seed_1809234,48,30,30,True,72,128,0,30,43.55899170898971
cell_beta_0p13_p_0p00,dataset_019_seed_1909234,48,30,30,True,54,135,11,30,50.663128662593394
cell_beta_0p13_p_0p00,dataset_020_seed_2009234,48,30,30,True,79,121,0,30,53.47464402682798
cell_beta_0p13_p_0p00,dataset_021_seed_2109234,48,30,30,True,73,120,7,30,54.13550629238366
cell_beta_0p13_p_0p00,dataset_022_seed_2209234,48,30,30,True,59,135,6,30,50.359197128846695
cell_beta_0p13_p_0p00,dataset_023_seed_2309234,48,30,30,True,67,132,1,30,46.11310852524991
cell_beta_0p13_p_0p00,dataset_024_seed_2409234,48,30,30,True,52,136,12,30,58.119983782321476
cell_beta_0p13_p_0p00,dataset_025_seed_2509234,48,30,30,True,74,125,1,30,55.9367306545274
cell_beta_0p13_p_0p00,dataset_026_seed_2609234,48,30,30,True,66,128,6,30,61.24100576571788
cell_beta_0p13_p_0p00,dataset_027_seed_2709234,48,30,30,True,60,116,24,30,53.0201812149075
cell_beta_0p13_p_0p00,dataset_028_seed_2809234,48,30,30,True,60,136,4,30,62.0553709020839
cell_beta_0p13_p_0p00,dataset_029_seed_2909234,48,30,30,True,57,129,14,30,63.96806607963064
cell_beta_0p15_p_0p00,dataset_000_seed_011234,48,30,30,True,69,131,0,30,53.29561758355681
cell_beta_0p15_p_0p00,dataset_001_seed_111234,48,30,30,True,68,132,0,30,51.811029754106954
cell_beta_0p15_p_0p00,dataset_002_seed_211234,48,30,30,True,65,135,0,30,52.67170857677462
cell_beta_0p15_p_0p00,dataset_003_seed_311234,48,30,30,True,75,124,1,30,70.98593791845859
cell_beta_0p15_p_0p00,dataset_004_seed_411234,48,30,30,True,72,123,5,30,46.64817005130476
cell_beta_0p15_p_0p00,dataset_005_seed_511234,48,30,30,True,63,137,0,30,53.510781738277096
cell_beta_0p15_p_0p00,dataset_006_seed_611234,48,30,30,True,68,132,0,30,46.21840075019222
cell_beta_0p15_p_0p00,dataset_007_seed_711234,48,30,30,True,60,139,1,30,45.501786062396896
cell_beta_0p15_p_0p00,dataset_008_seed_811234,48,30,30,True,66,133,1,30,62.04449851472678
cell_beta_0p15_p_0p00,dataset_009_seed_911234,48,30,30,True,69,130,1,30,47.27679385116831
cell_beta_0p15_p_0p00,dataset_010_seed_1011234,48,30,30,True,78,122,0,30,46.22773502942912
cell_beta_0p15_p_0p00,dataset_011_seed_1111234,48,30,30,True,63,137,0,30,52.08713134747839
cell_beta_0p15_p_0p00,dataset_012_seed_1211234,48,30,30,True,61,139,0,30,55.86841510274671
cell_beta_0p15_p_0p00,dataset_013_seed_1311234,48,30,30,True,69,131,0,30,44.6543978758136
cell_beta_0p15_p_0p00,dataset_014_seed_1411234,48,30,30,True,73,127,0,30,54.60893410595251
cell_beta_0p15_p_0p00,dataset_015_seed_1511234,48,30,30,True,68,132,0,30,50.70317706489706
cell_beta_0p15_p_0p00,dataset_016_seed_1611234,48,30,30,True,73,125,2,30,61.00610464113281
cell_beta_0p15_p_0p00,dataset_017_seed_1711234,48,30,30,True,67,133,0,30,66.97734376094961
cell_beta_0p15_p_0p00,dataset_018_seed_1811234,48,30,30,True,61,139,0,30,56.41262460417271
cell_beta_0p15_p_0p00,dataset_019_seed_1911234,48,30,30,True,60,134,6,30,51.34425680380468
cell_beta_0p15_p_0p00,dataset_020_seed_2011234,48,30,30,True,60,138,2,30,47.28478618897304
cell_beta_0p15_p_0p00,dataset_021_seed_2111234,48,30,30,True,74,126,0,30,83.27825841072834
cell_beta_0p15_p_0p00,dataset_022_seed_2211234,48,30,30,True,69,131,0,30,57.37665589266398
cell_beta_0p15_p_0p00,dataset_023_seed_2311234,48,30,30,True,73,126,1,30,48.14690800329674
cell_beta_0p15_p_0p00,dataset_024_seed_2411234,48,30,30,True,94,106,0,30,56.25277859406863
cell_beta_0p15_p_0p00,dataset_025_seed_2511234,48,30,30,True,61,139,0,30,57.44965756524555
cell_beta_0p15_p_0p00,dataset_026_seed_2611234,48,30,30,True,68,131,1,30,59.31294793783673
cell_beta_0p15_p_0p00,dataset_027_seed_2711234,48,30,30,True,44,154,2,30,54.533156609442756
cell_beta_0p15_p_0p00,dataset_028_seed_2811234,48,30,30,True,64,136,0,30,51.327962663236086
cell_beta_0p15_p_0p00,dataset_029_seed_2911234,48,30,30,True,42,143,15,30,52.24777264447518
cell_beta_0p17_p_0p00,dataset_000_seed_013234,48,30,30,True,119,81,0,30,35.98633735606608
cell_beta_0p17_p_0p00,dataset_001_seed_113234,48,30,30,True,89,111,0,30,50.75075080756622
cell_beta_0p17_p_0p00,dataset_002_seed_213234,48,30,30,True,82,118,0,30,50.58626066709715
cell_beta_0p17_p_0p00,dataset_003_seed_313234,48,30,30,True,74,126,0,30,57.70171472866343
cell_beta_0p17_p_0p00,dataset_004_seed_413234,48,30,30,True,80,120,0,30,50.83513672750651
cell_beta_0p17_p_0p00,dataset_005_seed_513234,48,30,30,True,82,118,0,30,56.73166945977757
cell_beta_0p17_p_0p00,dataset_006_seed_613234,48,30,30,True,88,112,0,30,52.42018241118622
cell_beta_0p17_p_0p00,dataset_007_seed_713234,48,30,30,True,75,125,0,30,40.59590113656783
cell_beta_0p17_p_0p00,dataset_008_seed_813234,48,30,30,True,68,129,3,30,46.5095120059041
cell_beta_0p17_p_0p00,dataset_009_seed_913234,48,30,30,True,75,125,0,30,38.64488645831756
cell_beta_0p17_p_0p00,dataset_010_seed_1013234,48,30,30,True,72,127,1,30,50.365668486191815
cell_beta_0p17_p_0p00,dataset_011_seed_1113234,48,30,30,True,75,125,0,30,43.112975966973636
cell_beta_0p17_p_0p00,dataset_012_seed_1213234,48,30,30,True,90,110,0,30,52.75157718533686
cell_beta_0p17_p_0p00,dataset_013_seed_1313234,48,30,30,True,65,135,0,30,48.594996673508035
cell_beta_0p17_p_0p00,dataset_014_seed_1413234,48,30,30,True,60,138,2,30,51.54775809059865
cell_beta_0p17_p_0p00,dataset_015_seed_1513234,48,30,30,True,70,130,0,30,39.51130607843405
cell_beta_0p17_p_0p00,dataset_016_seed_1613234,48,30,30,True,74,126,0,30,51.788202482307064
cell_beta_0p17_p_0p00,dataset_017_seed_1713234,48,30,30,True,72,128,0,30,40.92789422084038
cell_beta_0p17_p_0p00,dataset_018_seed_1813234,48,30,30,True,81,119,0,30,54.417795212005466
cell_beta_0p17_p_0p00,dataset_019_seed_1913234,48,30,30,True,78,122,0,30,46.179458775417025
cell_beta_0p17_p_0p00,dataset_020_seed_2013234,48,30,30,True,74,126,0,30,51.830386254581576
cell_beta_0p17_p_0p00,dataset_021_seed_2113234,48,30,30,True,77,123,0,30,46.27254942286171
cell_beta_0p17_p_0p00,dataset_022_seed_2213234,48,30,30,True,66,134,0,30,70.83743771130192
cell_beta_0p17_p_0p00,dataset_023_seed_2313234,48,30,30,True,64,136,0,30,48.652551557707476
cell_beta_0p17_p_0p00,dataset_024_seed_2413234,48,30,30,True,63,137,0,30,45.683303675805746
cell_beta_0p17_p_0p00,dataset_025_seed_2513234,48,30,30,True,69,131,0,30,44.234566868902384
cell_beta_0p17_p_0p00,dataset_026_seed_2613234,48,30,30,True,53,147,0,30,57.46948147260056
cell_beta_0p17_p_0p00,dataset_027_seed_2713234,48,30,30,True,73,127,0,30,73.0491926504244
cell_beta_0p17_p_0p00,dataset_028_seed_2813234,48,30,30,True,64,136,0,30,49.358800906054185
cell_beta_0p17_p_0p00,dataset_029_seed_2913234,48,30,30,True,82,118,0,30,47.68259687242915
cell_beta_0p19_p_0p00,dataset_000_seed_015234,48,30,30,True,40,157,3,30,50.57613196016842
cell_beta_0p19_p_0p00,dataset_001_seed_115234,48,30,30,True,75,125,0,30,39.00679285688256
cell_beta_0p19_p_0p00,dataset_002_seed_215234,48,30,30,True,108,92,0,30,42.010631385497824
cell_beta_0p19_p_0p00,dataset_003_seed_315234,48,30,30,True,105,95,0,30,48.28725325853028
cell_beta_0p19_p_0p00,dataset_004_seed_415234,48,30,30,True,88,112,0,30,40.78032830993353
cell_beta_0p19_p_0p00,dataset_005_seed_515234,48,30,30,True,63,137,0,30,42.93921052960582
cell_beta_0p19_p_0p00,dataset_006_seed_615234,48,30,30,True,53,146,1,30,32.32645260562457
cell_beta_0p19_p_0p00,dataset_007_seed_715234,48,30,30,True,96,104,0,30,37.58589932839781
cell_beta_0p19_p_0p00,dataset_008_seed_815234,48,30,30,True,89,109,2,30,39.9835876095684
cell_beta_0p19_p_0p00,dataset_009_seed_915234,48,30,30,True,72,128,0,30,45.10682005706171
cell_beta_0p19_p_0p00,dataset_010_seed_1015234,48,30,30,True,94,106,0,30,40.99603545522735
cell_beta_0p19_p_0p00,dataset_011_seed_1115234,48,30,30,True,82,118,0,30,59.32919319593781
cell_beta_0p19_p_0p00,dataset_012_seed_1215234,48,30,30,True,74,126,0,30,47.96401308027391
cell_beta_0p19_p_0p00,dataset_013_seed_1315234,48,30,30,True,90,110,0,30,44.092067321107216
cell_beta_0p19_p_0p00,dataset_014_seed_1415234,48,30,30,True,65,135,0,30,43.09598581219788
cell_beta_0p19_p_0p00,dataset_015_seed_1515234,48,30,30,True,96,104,0,30,49.32837430506281
cell_beta_0p19_p_0p00,dataset_016_seed_1615234,48,30,30,True,81,119,0,30,51.813164420131294
cell_beta_0p19_p_0p00,dataset_017_seed_1715234,48,30,30,True,82,118,0,30,48.24714871855251
cell_beta_0p19_p_0p00,dataset_018_seed_1815234,48,30,30,True,85,115,0,30,55.347158650202466
cell_beta_0p19_p_0p00,dataset_019_seed_1915234,48,30,30,True,100,100,0,30,47.93431242554592
cell_beta_0p19_p_0p00,dataset_020_seed_2015234,48,30,30,True,86,114,0,30,41.72251391891267
cell_beta_0p19_p_0p00,dataset_021_seed_2115234,48,30,30,True,65,135,0,30,47.19105584755815
cell_beta_0p19_p_0p00,dataset_022_seed_2215234,48,30,30,True,91,109,0,30,46.53856611996908
cell_beta_0p19_p_0p00,dataset_023_seed_2315234,48,30,30,True,101,99,0,30,34.68000844790189
cell_beta_0p19_p_0p00,dataset_024_seed_2415234,48,30,30,True,59,141,0,30,54.304501400419475
cell_beta_0p19_p_0p00,dataset_025_seed_2515234,48,30,30,True,83,117,0,30,42.622581252209315
cell_beta_0p19_p_0p00,dataset_026_seed_2615234,48,30,30,True,73,127,0,30,54.42847559603848
cell_beta_0p19_p_0p00,dataset_027_seed_2715234,48,30,30,True,80,120,0,30,35.40076232658116
cell_beta_0p19_p_0p00,dataset_028_seed_2815234,48,30,30,True,81,119,0,30,55.01949127708503
cell_beta_0p19_p_0p00,dataset_029_seed_2915234,48,30,30,True,94,106,0,30,45.22665134571321
cell_beta_0p21_p_0p00,dataset_000_seed_017234,48,30,30,True,133,67,0,30,54.45033950427005
cell_beta_0p21_p_0p00,dataset_001_seed_117234,48,30,30,True,104,96,0,30,44.354541533486405
cell_beta_0p21_p_0p00,dataset_002_seed_217234,48,30,30,True,98,102,0,30,36.03572776700448
cell_beta_0p21_p_0p00,dataset_003_seed_317234,48,30,30,True,89,111,0,30,43.28313331046667
cell_beta_0p21_p_0p00,dataset_004_seed_417234,48,30,30,True,78,122,0,30,40.179995183546964
cell_beta_0p21_p_0p00,dataset_005_seed_517234,48,30,30,True,108,92,0,30,57.7632262623635
cell_beta_0p21_p_0p00,dataset_006_seed_617234,48,30,30,True,106,94,0,30,41.94894088230286
cell_beta_0p21_p_0p00,dataset_007_seed_717234,48,30,30,True,104,96,0,30,39.045676889316304
cell_beta_0p21_p_0p00,dataset_008_seed_817234,48,30,30,True,69,131,0,30,39.11081083707857
cell_beta_0p21_p_0p00,dataset_009_seed_917234,48,30,30,True,89,111,0,30,38.664338430295516
cell_beta_0p21_p_0p00,dataset_010_seed_1017234,48,30,30,True,111,89,0,30,42.75250279212891
cell_beta_0p21_p_0p00,dataset_011_seed_1117234,48,30,30,True,87,113,0,30,33.993527341796145
cell_beta_0p21_p_0p00,dataset_012_seed_1217234,48,30,30,True,117,83,0,30,38.109064199978164
cell_beta_0p21_p_0p00,dataset_013_seed_1317234,48,30,30,True,115,85,0,30,39.919779702679875
cell_beta_0p21_p_0p00,dataset_014_seed_1417234,48,30,30,True,101,99,0,30,49.606455204030176
cell_beta_0p21_p_0p00,dataset_015_seed_1517234,48,30,30,True,100,100,0,30,44.0127177933337
cell_beta_0p21_p_0p00,dataset_016_seed_1617234,48,30,30,True,102,98,0,30,47.76277980889072
cell_beta_0p21_p_0p00,dataset_017_seed_1717234,48,30,30,True,95,105,0,30,44.75761322474656
cell_beta_0p21_p_0p00,dataset_018_seed_1817234,48,30,30,True,108,92,0,30,44.32417495198244
cell_beta_0p21_p_0p00,dataset_019_seed_1917234,48,30,30,True,100,100,0,30,41.56823481426222
cell_beta_0p21_p_0p00,dataset_020_seed_2017234,48,30,30,True,85,115,0,30,41.38607182473119
cell_beta_0p21_p_0p00,dataset_021_seed_2117234,48,30,30,True,91,109,0,30,51.63890795061394
cell_beta_0p21_p_0p00,dataset_022_seed_2217234,48,30,30,True,86,114,0,30,43.15114799758482
