N,M,dataset_id,ref_id,radius,n_particles,ce_ref,err_ref,ref_norm,sampler_method,direct_qc_pass,fallback_used,direct_logZ_CE,direct_ess_frac,direct_split_logZ_per_N_diff,logZ_CE,logZ_shell_stripped,logZ_shell_full,ref_l2_constant,logM,kappa,ess,ess_frac,weighted_ce,weighted_error,weighted_accuracy,weighted_l2_penalty,split0_logZ_shell,split1_logZ_shell,split_logZ_per_N_diff,samples_path,smc_completed,smc_step_count,smc_total_step_count,smc_resample_count,smc_min_cess_fraction,smc_mean_cess_fraction,smc_mean_mh_acceptance,smc_mean_global_mh_acceptance,source_run_id,sample_payload_path,replacement_reason,replacement_source_path,replacement_from_sampler_method,replacement_from_n_particles,split_qc_threshold_per_N,elapsed_s,seed,reused,legacy_direct_qc_pass,legacy_fallback_used,legacy_direct_logZ_CE,legacy_direct_ess_frac,legacy_direct_split_logZ_per_N_diff
40,4,0,0,0.65,2048,1.453794330414491,0.0,6.920344746728564,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-1.7983484804308216,-1.7224550147541025,-25.668040721540915,-23.94558570678681,8.52589346567672,28.449267071216344,1816.446591530108,0.8869368122705605,1.7339760995848863,0.1188285547291098,0.8811714452708902,17.714010387634406,-1.720976552731078,-1.7239356658639613,7.397782832208044e-05,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_001/ref_001/r_011/samples.npy,True,1.0,2.0,0.0,0.8842594829779116,0.8869449432111787,0.8349609375,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_001/ref_001/r_011/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.0646586418151855,2030062965.0,False,1.0,False,-1.805120951902476,0.8833307509977312,0.0006686681224358
40,4,0,0,0.7,2048,1.453794330414491,0.0,6.920344746728564,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-1.850057239636837,-1.9559434384744203,-25.901529145261232,-23.94558570678681,9.694113801162416,30.637672230540677,1770.109986122848,0.8643115166615468,1.7700639580847857,0.1310403403769246,0.8689596596230753,17.1385820094879,-1.9515830200491164,-1.960322953447898,0.0002184983349695,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_001/ref_001/r_012/samples.npy,True,1.0,2.0,0.0,0.8607205651588525,0.8643265609821368,0.821533203125,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_001/ref_001/r_012/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.1451163291931152,2030062970.0,False,1.0,False,-1.83766963983136,0.8675472427271069,0.0005617043706426
40,4,0,0,0.75,2048,1.453794330414491,0.0,6.920344746728564,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-1.904596415516056,-2.245593557981045,-26.191179264767857,-23.94558570678681,10.909002857535013,32.826077389865006,1748.3926217188168,0.853707334823641,1.819593303468002,0.1428051098487222,0.8571948901512778,16.80543656938453,-2.2540577141320144,-2.237200442887387,0.0004214317811156,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_001/ref_001/r_013/samples.npy,True,1.0,2.0,0.0,0.8502327909335035,0.853721592086899,0.81591796875,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_001/ref_001/r_013/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.1027877330780029,2030062975.0,False,1.0,False,-1.8921581898783577,0.8529577282933215,0.0001623454753303
40,4,0,0,0.8,2048,1.453794330414491,0.0,6.920344746728564,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-1.958304367496125,-2.591435682177699,-26.53702138896451,-23.94558570678681,12.166868685318429,35.014482549189346,2048.0000000000005,1.0000000000000002,1.8520154093650445,0.1558837890624999,0.8441162109375,16.44940528289869,-2.582300568182861,-2.600655016432997,0.0004588612062534,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_001/ref_001/r_014/samples.npy,True,2.0,4.0,2.0,0.8500000000007608,0.924111373977028,0.805419921875,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_001/ref_001/r_014/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.1262280941009521,2030062980.0,False,1.0,False,-1.9449842037254528,0.8305650790297612,2.64865879866294e-05
40,4,0,0,0.85,2048,1.453794330414491,0.0,6.920344746728564,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-2.005610584505815,-2.991224589250121,-26.93681029603693,-23.94558570678681,13.464385995255691,37.20288770851368,2048.0000000000005,1.0000000000000002,1.8975964228265505,0.1713867187499999,0.82861328125,16.182098655091686,-3.006580542036432,-2.976100879924777,0.0007619915527913,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_001/ref_001/r_015/samples.npy,True,2.0,4.0,2.0,0.8500000000005841,0.9231044222907896,0.792236328125,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_001/ref_001/r_015/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.111570119857788,2030062985.0,False,1.0,False,-1.9809898257809355,0.8109880686056933,3.0208452494551173e-05
40,4,0,0,0.9,2048,1.453794330414491,0.0,6.920344746728564,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-2.0356005153602954,-3.4370411861667005,-27.38262689295351,-23.94558570678681,14.798559329193594,39.39129286783801,2048.0000000000005,1.0000000000000002,1.915353003179591,0.1756591796874999,0.8243408203125,16.14384932214587,-3.436193962861656,-3.4378891278677584,4.2379125152569584e-05,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_001/ref_001/r_016/samples.npy,True,2.0,4.0,2.0,0.8500000000019203,0.9214253822495644,0.7813720703125,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_001/ref_001/r_016/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.0784413814544677,2030062990.0,False,1.0,False,-2.0371011918341217,0.7853159961992484,2.421208657250596e-05
40,4,0,0,0.95,2048,1.453794330414491,0.0,6.920344746728564,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-2.112205095232249,-3.995516821715268,-27.94110252850208,-23.94558570678681,16.166688273516982,41.57969802716234,2048.0000000000005,1.0000000000000002,1.978856526764314,0.1979980468749999,0.802001953125,15.895334773212932,-3.997082531707048,-3.993953559339509,7.822430918846823e-05,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_001/ref_001/r_017/samples.npy,True,2.0,4.0,2.0,0.850000000003012,0.91939337242787,0.7796630859375,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_001/ref_001/r_017/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.1256546974182129,2030062995.0,False,1.0,False,-2.108107948721223,0.773127605505687,0.0006124589787471
40,4,0,0,1.0,2048,1.453794330414491,0.0,6.920344746728564,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-2.195031701995907,-4.628696268333902,-28.574281975120712,-23.94558570678681,17.566335433662005,43.76810318648668,2048.0000000000005,1.0000000000000002,2.039370250622045,0.2183837890624999,0.7816162109375,15.945942922818354,-4.652102272676985,-4.6058255988601,0.0011569168454221,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_001/ref_001/r_018/samples.npy,True,2.0,4.0,2.0,0.8500000000007442,0.9138445459913324,0.7733154296875,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_001/ref_001/r_018/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.1326642036437988,2030063000.0,False,1.0,False,-2.177011508302825,0.7508676177127671,0.0002940750377428
40,4,0,0,1.05,2048,1.453794330414491,0.0,6.920344746728564,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-2.2303052552492524,-5.285007814194742,-29.230593520981557,-23.94558570678681,18.99529744105451,45.95650834581101,2048.0000000000005,1.0000000000000002,2.057200220987768,0.2257080078124999,0.7742919921875,16.140449595296108,-5.273130929312925,-5.297027456685015,0.0005974131843022,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_001/ref_001/r_019/samples.npy,True,2.0,4.0,2.0,0.8500000000037791,0.9119397800036972,0.7591552734375,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_001/ref_001/r_019/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.1261577606201172,2030063005.0,False,1.0,False,-2.198684948954014,0.7274874716908053,0.0014954356255317
40,4,0,0,1.1,2048,1.453794330414491,0.0,6.920344746728564,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-2.2757678237944274,-6.024188827775684,-29.969774534562497,-23.94558570678681,20.451578996018743,48.14491350513535,2048.0000000000005,1.0000000000000002,2.1141383356026986,0.2371826171874999,0.7628173828125,16.16432926107595,-6.030756436869613,-6.017664070887455,0.0003273091495539,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_001/ref_001/r_020/samples.npy,True,2.0,4.0,2.0,0.8500000000034876,0.9077748493367718,0.7557373046875,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_001/ref_001/r_020/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.1333329677581787,2030063010.0,False,1.0,False,-2.294931535938014,0.721182991919278,0.0007697509047663
40,4,0,0,1.15,2048,1.453794330414491,0.0,6.920344746728564,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-2.336873621473722,-6.8535038221493325,-30.799089528936143,-23.94558570678681,21.93336979932439,50.33331866445968,2048.0000000000005,1.0000000000000002,2.1427346756438235,0.2512207031249999,0.748779296875,16.2586100482335,-6.834623137611557,-6.872747858263714,0.0009531180163039,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_001/ref_001/r_021/samples.npy,True,2.0,4.0,2.0,0.8500000000015482,0.9034875313212212,0.750244140625,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_001/ref_001/r_021/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.0956661701202392,2030063015.0,False,1.0,False,-2.357892844662559,0.7028125694815972,0.000234849583261
40,4,0,0,1.2,2048,1.453794330414491,0.0,6.920344746728564,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-2.38049682269901,-7.741472674427881,-31.68705838121469,-23.94558570678681,23.439024148271127,52.52172382378401,2048.0000000000005,1.0000000000000002,2.180929984882541,0.2600097656249999,0.739990234375,16.61693364830371,-7.738679633101899,-7.74427353868859,0.0001398476396672,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_001/ref_001/r_022/samples.npy,True,2.0,4.0,2.0,0.8500000000029478,0.8965638844080679,0.7454833984375,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_001/ref_001/r_022/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.1476268768310547,2030063020.0,False,1.0,False,-2.3776808463952017,0.6796104843296832,0.0003607673145893
40,4,0,0,1.25,2048,1.453794330414491,0.0,6.920344746728564,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-2.4934094136076634,-8.776366471574443,-32.721952178361256,-23.94558570678681,24.96704294203322,54.71012898310835,2048.0000000000005,1.0000000000000002,2.241235065480077,0.2835693359374999,0.7164306640625,17.26147822756358,-8.772358704635153,-8.780390365363901,0.0002007915182187,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_001/ref_001/r_023/samples.npy,True,2.0,4.0,2.0,0.8500000000035669,0.8851044485098047,0.7366943359375,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_001/ref_001/r_023/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.1246652603149414,2030063025.0,False,1.0,False,-2.450477487898298,0.6543405909302309,0.000120418232525
40,4,0,0,1.3,2048,1.453794330414491,0.0,6.920344746728564,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-2.567869767300355,-9.851811930456275,-33.79739763724309,-23.94558570678681,26.516057836844084,56.89853414243269,2048.0000000000005,1.0000000000000002,2.317211174153417,0.2999267578124999,0.7000732421875,17.551688876243038,-9.816744147501703,-9.888154294916625,0.0017852536853729,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_001/ref_001/r_024/samples.npy,True,2.0,4.0,2.0,0.8500000000008137,0.8811987506091441,0.727294921875,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_001/ref_001/r_024/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.1009430885314941,2030063030.0,False,1.0,False,-2.53376503226294,0.6331215906995984,0.0015374287125694
40,4,0,0,1.35,2048,1.453794330414491,0.0,6.920344746728564,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-2.599470652936008,-10.96465335027934,-34.91023905706615,-23.94558570678681,28.08481730265667,59.08693930175701,2048.0000000000005,1.0000000000000002,2.3072499413304834,0.3004150390624999,0.6995849609375,18.410885999504952,-10.962820889313743,-10.966489175323613,9.170715024673372e-05,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_001/ref_001/r_025/samples.npy,True,2.0,4.0,2.0,0.8500000000036213,0.8710726184464485,0.724609375,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_001/ref_001/r_025/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.0996363162994384,2030063035.0,False,1.0,False,-2.5881615973491146,0.6162458308870111,0.0009847911826618
40,4,0,0,1.4,2048,1.453794330414491,0.0,6.920344746728564,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-2.683480059207314,-12.211305707432922,-36.156891414219736,-23.94558570678681,29.672174351774387,61.27534446108135,2048.0000000000005,1.0000000000000002,2.389778140521491,0.3254394531249999,0.674560546875,19.05153289348053,-12.234667207738305,-12.188477531273072,0.0011547419116308,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_001/ref_001/r_026/samples.npy,True,2.0,4.0,2.0,0.8500000000008695,0.8607092992870077,0.7132568359375,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_001/ref_001/r_026/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.1328659057617187,2030063040.0,False,1.0,False,-2.6812498351184484,0.5855233012832375,0.0001877517747315
40,4,0,0,1.45,2048,1.453794330414491,0.0,6.920344746728564,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-2.758296340461685,-13.531220608360975,-37.47680631514779,-23.94558570678681,31.277075732100705,63.463749620405686,2048.0000000000005,1.0000000000000002,2.4251401344071177,0.3344726562499999,0.66552734375,19.62653711106204,-13.53492220971857,-13.52753265833972,0.0001847387844712,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_001/ref_001/r_027/samples.npy,True,2.0,4.0,2.0,0.8500000000026187,0.8538705841090183,0.7093505859375,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_001/ref_001/r_027/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.1727950572967529,2030063045.0,False,1.0,False,-2.741989856170509,0.5691986679447428,0.0011872466094405
