run,beta,radius,dataset_count,phi_energy_mean,phi_energy_ci95_low,phi_energy_ci95_high,phi_energy_ci95_half_width
60_dataset,0.29,1.94,60,-0.0026062359455119584,-0.0027190921516863456,-0.002493379739337571,0.00011285620617438718
60_dataset,0.29,1.95,60,-0.0026195737384801998,-0.0027321936125040288,-0.0025069538644563708,0.000112619874023829
60_dataset,0.29,1.96,60,-0.002634168454687981,-0.0027474848159290566,-0.0025208520934469052,0.0001133163612410757
60_dataset,0.29,1.97,60,-0.002647394458205276,-0.002760335422630772,-0.0025344534937797804,0.0001129409644254958
60_dataset,0.29,1.98,60,-0.002662955815646882,-0.0027768223583101107,-0.002549089272983653,0.00011386654266322882
60_dataset,0.29,1.99,60,-0.002677284083964572,-0.00279076151753966,-0.002563806650389484,0.00011347743357508801
60_dataset,0.29,2.0,60,-0.0026897320535386555,-0.0028038883757716205,-0.0025755757313056906,0.00011415632223296494
60_dataset,0.29,2.01,60,-0.002703604722860811,-0.0028178160094884863,-0.002589393436233136,0.00011421128662767507
60_dataset,0.29,2.02,60,-0.002717232941719994,-0.002831637642349635,-0.002602828241090353,0.00011440470062964092
60_dataset,0.29,2.03,60,-0.0027319674085284737,-0.0028462374039260724,-0.002617697413130875,0.00011426999539759872
60_dataset,0.29,2.04,60,-0.0027457429267032036,-0.002860644715033701,-0.002630841138372706,0.00011490178833049739
60_dataset,0.29,2.05,60,-0.002760001700191177,-0.0028749091354877596,-0.0026450942648945943,0.00011490743529658266
60_dataset,0.29,2.06,60,-0.002774086028372755,-0.0028889762088258517,-0.002659195847919658,0.00011489018045309678
60_dataset,0.29,2.07,60,-0.0027892990748242404,-0.002904594415479722,-0.0026740037341687587,0.00011529534065548176
60_dataset,0.29,2.08,60,-0.002802744102863831,-0.0029183480600055043,-0.0026871401457221576,0.00011560395714167336
60_dataset,0.29,2.09,60,-0.002817608068330249,-0.002933312410288909,-0.002701903726371589,0.00011570434195866007
60_dataset,0.29,2.1,60,-0.0028313846008380743,-0.0029473438454542247,-0.002715425356221924,0.00011595924461615037
60_dataset,0.29,2.11,60,-0.0028447683424794004,-0.0029609916636858208,-0.00272854502127298,0.00011622332120642034
60_dataset,0.29,2.12,60,-0.0028594656050827134,-0.0029759842862600847,-0.002742946923905342,0.00011651868117737137
60_dataset,0.29,2.13,60,-0.00287343715000202,-0.0029904078563786126,-0.002756466443625427,0.00011697070637659273
60_dataset,0.29,2.14,60,-0.0028908224745233563,-0.003008455766465999,-0.0027731891825807137,0.0001176332919426426
60_dataset,0.29,2.15,60,-0.002902310667689556,-0.0030193228053982594,-0.0027852985299808525,0.00011701213770870349
60_dataset,0.29,2.16,60,-0.0029167125558635706,-0.0030340257147672633,-0.002799399396959878,0.00011731315890369269
60_dataset,0.29,2.17,60,-0.0029303798706272156,-0.0030480433371948097,-0.0028127164040596215,0.00011766346656759408
60_dataset,0.29,2.18,60,-0.002945930566614651,-0.0030639243447550587,-0.002827936788474243,0.00011799377814040784
60_dataset,0.29,2.19,60,-0.0029602152636893754,-0.003078031330011509,-0.0028423991973672417,0.00011781606632213374
60_dataset,0.29,2.2,60,-0.002975662118162887,-0.00309461410896493,-0.0028567101273608442,0.0001189519908020428
60_dataset,0.29,2.21,60,-0.0029887477267085223,-0.0031069261548303255,-0.002870569298586719,0.00011817842812180323
60_dataset,0.29,2.22,60,-0.003004484176784583,-0.0031232420361715797,-0.0028857263173975864,0.00011875785938699661
60_dataset,0.29,2.23,60,-0.0030180030968821156,-0.0031371034043581655,-0.0028989027894060658,0.00011910030747604985
60_dataset,0.29,2.24,60,-0.003032482960141187,-0.0031515289636174257,-0.0029134369566649484,0.00011904600347623865
60_dataset,0.29,2.25,60,-0.0030468485974844152,-0.0031660168881061388,-0.0029276803068626917,0.00011916829062172353
60_dataset,0.29,2.26,60,-0.0030605179209627137,-0.003179824640056545,-0.0029412112018688823,0.00011930671909383137
60_dataset,0.29,2.27,60,-0.003075183607773854,-0.003195274214783411,-0.002955093000764297,0.00012009060700955698
60_dataset,0.29,2.28,60,-0.003092166740906524,-0.00321198211420718,-0.002972351367605868,0.00011981537330065612
60_dataset,0.29,2.29,60,-0.0031046434453105235,-0.0032241545419499653,-0.0029851323486710817,0.00011951109663944177
60_dataset,0.29,2.3,60,-0.0031188781187804684,-0.00323911349105708,-0.0029986427465038567,0.00012023537227661167
60_dataset,0.29,2.31,60,-0.00313481145735844,-0.0032552449980435072,-0.003014377916673373,0.00012043354068506712
60_dataset,0.29,2.32,60,-0.003146808050723243,-0.0032667775502127393,-0.0030268385512337466,0.00011996949948949636
60_dataset,0.29,2.33,60,-0.003163977354482381,-0.00328480254929395,-0.003043152159670812,0.00012082519481156897
60_dataset,0.29,2.34,60,-0.0031785010547752445,-0.0032991416632530877,-0.0030578604462974013,0.00012064060847784318
60_dataset,0.29,2.35,60,-0.003191971108287828,-0.0033129407011264268,-0.003071001515449229,0.00012096959283859881
60_dataset,0.29,2.36,60,-0.0032095384258807444,-0.003330838094033447,-0.003088238757728042,0.0001212996681527025
60_dataset,0.29,2.37,60,-0.003223314887523608,-0.003344788433879848,-0.0031018413411673684,0.00012147354635623974
60_dataset,0.29,2.38,60,-0.003236450166282921,-0.003358011776751928,-0.003114888555813914,0.00012156161046900701
60_dataset,0.29,2.39,60,-0.0032518786380918217,-0.0033735511428758915,-0.003130206133307752,0.00012167250478406976
60_dataset,0.29,2.4,60,-0.003266748754269226,-0.003388840163767116,-0.003144657344771336,0.00012209140949788998
60_dataset,0.29,2.41,60,-0.003281623302375651,-0.003403419149664232,-0.00315982745508707,0.00012179584728858094
60_dataset,0.29,2.42,60,-0.0032969535445697275,-0.0034191567102497475,-0.0031747503788897074,0.00012220316568002003
60_dataset,0.29,2.43,60,-0.0033105472495076195,-0.0034331305511524773,-0.0031879639478627616,0.00012258330164485786
60_dataset,0.29,2.44,60,-0.0033271243849946636,-0.0034502270428907115,-0.0032040217270986157,0.0001231026578960479
60_dataset,0.29,2.45,60,-0.003341892617701139,-0.0034649375050881154,-0.0032188477303141624,0.0001230448873869765
60_dataset,0.29,2.46,60,-0.0033554499121928173,-0.003478523168463645,-0.00323237665592199,0.0001230732562708275
60_dataset,0.29,2.47,60,-0.0033716110891893964,-0.0034945306184907374,-0.0032486915598880554,0.00012291952930134102
60_dataset,0.29,2.48,60,-0.0033861971659645087,-0.0035096722618686415,-0.003262722070060376,0.00012347509590413279
60_dataset,0.29,2.49,60,-0.003401212878469754,-0.0035248840013695467,-0.0032775417555699618,0.00012367112289979245
60_dataset,0.29,2.5,60,-0.0034171674195950965,-0.003540931234026755,-0.003293403605163438,0.00012376381443165866
60_dataset,0.31,0.01,60,-0.0002704962102484413,-0.0003035855891599373,-0.00023740683133694526,3.308937891149602e-05
60_dataset,0.31,0.02,60,-0.0002712950046741868,-0.00030446649016021096,-0.00023812351918816257,3.3171485486024196e-05
60_dataset,0.31,0.03,60,-0.0002727831619245705,-0.00030611433718270403,-0.00023945198666643698,3.333117525813352e-05
60_dataset,0.31,0.04,60,-0.0002749669955178974,-0.0003085266528885184,-0.00024140733814727644,3.3559657370620986e-05
60_dataset,0.31,0.05,60,-0.0002777902883157447,-0.00031163258878736885,-0.00024394798784412052,3.3842300471624163e-05
60_dataset,0.31,0.06,60,-0.00028120957759758037,-0.000315382905052551,-0.00024703625014260976,3.417332745497061e-05
60_dataset,0.31,0.07,60,-0.00028514911391380076,-0.0003196939756864096,-0.0002506042521411919,3.454486177260885e-05
60_dataset,0.31,0.08,60,-0.000289558593276431,-0.0003245050566547188,-0.0002546121298981432,3.494646337828778e-05
60_dataset,0.31,0.09,60,-0.0002943802114814484,-0.0003297474056875977,-0.00025901301727529913,3.536719420614928e-05
60_dataset,0.31,0.1,60,-0.00029955776384814407,-0.0003353746157064405,-0.0002637409119898476,3.581685185829645e-05
60_dataset,0.31,0.11,60,-0.00030507666030240487,-0.000341369362389772,-0.00026878395821503773,3.6292702087367137e-05
60_dataset,0.31,0.12,60,-0.00031087037565412644,-0.00034764709879195777,-0.0002740936525162951,3.677672313783133e-05
60_dataset,0.31,0.13,60,-0.00031693723187543773,-0.000354200510637173,-0.00027967395311370247,3.7263278761735265e-05
60_dataset,0.31,0.14,60,-0.00032326360176531446,-0.00036106686326696166,-0.00028546034026366725,3.7803261501647204e-05
60_dataset,0.31,0.15,60,-0.00032978867600051736,-0.00036811306451526974,-0.00029146428748576497,3.832438851475239e-05
60_dataset,0.31,0.16,60,-0.0003365572694888002,-0.00037542679371989633,-0.0002976877452577041,3.886952423109611e-05
60_dataset,0.31,0.17,60,-0.0003434944303716157,-0.00038291463671341397,-0.0003040742240298174,3.9420206341798274e-05
60_dataset,0.31,0.18,60,-0.0003507020753367648,-0.000390699473730456,-0.0003107046769430736,3.9997398393691196e-05
60_dataset,0.31,0.19,60,-0.00035796443668669365,-0.00039852539893334144,-0.00031740347444004585,4.056096224664779e-05
60_dataset,0.31,0.2,60,-0.0003654167984610218,-0.0004065859004761387,-0.00032424769644590485,4.116910201511692e-05
60_dataset,0.31,0.21,60,-0.00037306909249324734,-0.0004148201522517684,-0.00033131803273472627,4.1751059758521076e-05
60_dataset,0.31,0.22,60,-0.0003810034716260413,-0.0004233770424312093,-0.0003386299008208733,4.237357080516801e-05
60_dataset,0.31,0.23,60,-0.0003890061854973328,-0.0004319740051402216,-0.00034603836585444397,4.296781964288881e-05
60_dataset,0.31,0.24,60,-0.00039729419850465956,-0.00044090731373922447,-0.00035368108327009465,4.361311523456491e-05
60_dataset,0.31,0.25,60,-0.0004055707832365686,-0.00044978811544878986,-0.00036135345102434734,4.421733221222126e-05
60_dataset,0.31,0.26,60,-0.0004140683083155064,-0.00045890260078102125,-0.00036923401584999154,4.483429246551486e-05
60_dataset,0.31,0.27,60,-0.0004226806615769359,-0.00046817656552220084,-0.00037718475763167097,4.549590394526494e-05
60_dataset,0.31,0.28,60,-0.00043144998771505426,-0.0004775426782869216,-0.0003853572971431869,4.609269057186734e-05
60_dataset,0.31,0.29,60,-0.00044053122242357286,-0.00048733215919207385,-0.0003937302856550719,4.6800936768500985e-05
60_dataset,0.31,0.3,60,-0.0004496310642696949,-0.0004970572263369429,-0.000402204902202447,4.742616206724793e-05
60_dataset,0.31,0.31,60,-0.00045877741724074543,-0.0005068508132868158,-0.0004107040211946751,4.8073396046070354e-05
60_dataset,0.31,0.32,60,-0.0004683074611167656,-0.0005170387894351124,-0.00041957613279841876,4.873132831834681e-05
60_dataset,0.31,0.33,60,-0.0004777932105644694,-0.0005272088119408569,-0.0004283776091880819,4.941560137638752e-05
60_dataset,0.31,0.34,60,-0.0004876547522003325,-0.0005377856780303839,-0.00043752382637028095,5.0130925830051495e-05
60_dataset,0.31,0.35,60,-0.000497403395133165,-0.0005481589213897212,-0.00044664786887660873,5.075552625655625e-05
60_dataset,0.31,0.36,60,-0.0005072749821294174,-0.0005587312652636328,-0.00045581869899520214,5.1456283134215336e-05
60_dataset,0.31,0.37,60,-0.0005173877766600666,-0.0005694762277098709,-0.0004652993256102622,5.208845104980435e-05
60_dataset,0.31,0.38,60,-0.0005277240728428196,-0.000580622893210379,-0.0004748252524752602,5.2898820367559374e-05
60_dataset,0.31,0.39,60,-0.0005380870461587444,-0.000591599280851844,-0.0004845748114656448,5.3512234693099616e-05
60_dataset,0.31,0.4,60,-0.0005481409492055477,-0.0006023099806863622,-0.0004939719177247333,5.4169031480814445e-05
60_dataset,0.31,0.41,60,-0.0005590745067503013,-0.0006139985710777572,-0.0005041504424228455,5.492406432745583e-05
60_dataset,0.31,0.42,60,-0.0005697047567156058,-0.0006252527286014554,-0.0005141567848297563,5.554797188584955e-05
60_dataset,0.31,0.43,60,-0.0005801805982763661,-0.0006364409424742418,-0.0005239202540784903,5.626034419787575e-05
60_dataset,0.31,0.44,60,-0.000591192661765391,-0.0006481080113188157,-0.0005342773122119663,5.6915349553424664e-05
60_dataset,0.31,0.45,60,-0.000602341825309754,-0.0006599369391291965,-0.0005447467114903115,5.75951138194425e-05
60_dataset,0.31,0.46,60,-0.0006134844723341785,-0.0006717566800115332,-0.0005552122646568237,5.827220767735475e-05
60_dataset,0.31,0.47,60,-0.0006244556068233438,-0.0006834576621746284,-0.0005654535514720593,5.900205535128459e-05
60_dataset,0.31,0.48,60,-0.0006358157263628826,-0.0006955237314986371,-0.000576107721227128,5.9708005135754565e-05
60_dataset,0.31,0.49,60,-0.0006472958661634832,-0.0007076843598465362,-0.0005869073724804301,6.0388493683053075e-05
60_dataset,0.31,0.5,60,-0.0006585911362975794,-0.0007196489975992274,-0.0005975332749959313,6.105786130164805e-05
60_dataset,0.31,0.51,60,-0.0006699675802001169,-0.0007317219011483539,-0.00060821325925188,6.175432094823697e-05
60_dataset,0.31,0.52,60,-0.00068204727698342,-0.0007444355327136725,-0.0006196590212531675,6.238825573025254e-05
60_dataset,0.31,0.53,60,-0.0006934754570041851,-0.0007565864226785989,-0.0006303644913297713,6.311096567441382e-05
60_dataset,0.31,0.54,60,-0.000705321043826486,-0.0007691493257759597,-0.0006414927618770123,6.382828194947368e-05
60_dataset,0.31,0.55,60,-0.0007170358106904605,-0.0007814658910702896,-0.0006526057303106314,6.443008037982907e-05
60_dataset,0.31,0.56,60,-0.0007288679423096239,-0.0007939878065681554,-0.0006637480780510924,6.511986425853148e-05
60_dataset,0.31,0.57,60,-0.000741051834769904,-0.0008068710263868822,-0.0006752326431529258,6.58191916169782e-05
60_dataset,0.31,0.58,60,-0.0007532487802890318,-0.0008196605960937094,-0.0006868369644843543,6.641181580467755e-05
60_dataset,0.31,0.59,60,-0.0007653870089319024,-0.0008324920317213149,-0.0006982819861424899,6.710502278941253e-05
60_dataset,0.31,0.6,60,-0.0007774934737945657,-0.0008452834086501426,-0.0007097035389389888,6.778993485557691e-05
60_dataset,0.31,0.61,60,-0.0007896539442188689,-0.0008581000748564171,-0.0007212078135813207,6.84461306375482e-05
60_dataset,0.31,0.62,60,-0.0008017648581662608,-0.0008708450053946957,-0.0007326847109378258,6.908014722843497e-05
60_dataset,0.31,0.63,60,-0.0008144094895891802,-0.0008841944620948095,-0.0007446245170835508,6.978497250562934e-05
60_dataset,0.31,0.64,60,-0.0008266419018799372,-0.0008969978423688282,-0.0007562859613910462,7.0355940488891e-05
60_dataset,0.31,0.65,60,-0.0008390386723434491,-0.0009100417545605212,-0.000768035590126377,7.100308221707206e-05
60_dataset,0.31,0.66,60,-0.0008514564751032679,-0.0009231565953274537,-0.0007797563548790821,7.170012022418581e-05
60_dataset,0.31,0.67,60,-0.0008638560659972618,-0.0009360952398880048,-0.0007916168921065187,7.223917389074304e-05
60_dataset,0.31,0.68,60,-0.0008765875281039168,-0.0009494784314826604,-0.0008036966247251732,7.28909033787436e-05
60_dataset,0.31,0.69,60,-0.0008891335488635015,-0.0009626680199175466,-0.0008155990778094563,7.353447105404515e-05
60_dataset,0.31,0.7,60,-0.0009019623006138233,-0.0009759207922284095,-0.0008280038089992371,7.395849161458622e-05
60_dataset,0.31,0.71,60,-0.0009143895203337575,-0.0009890385942217628,-0.0008397404464457522,7.464907388800529e-05
60_dataset,0.31,0.72,60,-0.0009272086221668696,-0.0010025393332234029,-0.0008518779111103363,7.533071105653329e-05
60_dataset,0.31,0.73,60,-0.0009398215726544413,-0.0010155557354662376,-0.0008640874098426451,7.573416281179626e-05
60_dataset,0.31,0.74,60,-0.0009529718874724379,-0.0010293534644270192,-0.0008765903105178568,7.638157695458121e-05
60_dataset,0.31,0.75,60,-0.0009656270861588119,-0.0010425627634102499,-0.000888691408907374,7.693567725143791e-05
60_dataset,0.31,0.76,60,-0.0009789723596074606,-0.0010566517032172666,-0.0009012930159976548,7.76793436098059e-05
60_dataset,0.31,0.77,60,-0.0009917233684310584,-0.00106994056985703,-0.0009135061670050866,7.821720142597166e-05
60_dataset,0.31,0.78,60,-0.00100436088978307,-0.0010830266435642572,-0.000925695136001883,7.86657537811871e-05
60_dataset,0.31,0.79,60,-0.0010177767451518994,-0.0010971877384832324,-0.0009383657518205663,7.941099333133301e-05
60_dataset,0.31,0.8,60,-0.00103015992248325,-0.0011098215635589215,-0.0009504982814075786,7.966164107567147e-05
60_dataset,0.31,0.81,60,-0.001043259562171037,-0.0011235027263156979,-0.0009630163980263763,8.024316414466078e-05
60_dataset,0.31,0.82,60,-0.0010562882421854107,-0.001137073711756184,-0.0009755027726146373,8.078546957077343e-05
60_dataset,0.31,0.83,60,-0.0010693336126122034,-0.0011505798588964814,-0.0009880873663279254,8.124624628427801e-05
60_dataset,0.31,0.84,60,-0.0010824406762529075,-0.0011642750304442157,-0.0010006063220615992,8.183435419130826e-05
60_dataset,0.31,0.85,60,-0.0010957914005977599,-0.0011783138361300693,-0.0010132689650654504,8.252243553230946e-05
60_dataset,0.31,0.86,60,-0.001108141095035242,-0.0011910548312260858,-0.0010252273588443983,8.291373619084374e-05
60_dataset,0.31,0.87,60,-0.0011218689180819829,-0.0012053843297390285,-0.0010383535064249372,8.351541165704563e-05
60_dataset,0.31,0.88,60,-0.0011341915343317664,-0.0012180369653128815,-0.0010503461033506513,8.384543098111509e-05
60_dataset,0.31,0.89,60,-0.001147863765899433,-0.0012324277369478796,-0.0010632997948509862,8.456397104844669e-05
60_dataset,0.31,0.9,60,-0.0011612422257911157,-0.001246304811877211,-0.0010761796397050203,8.506258608609535e-05
60_dataset,0.31,0.91,60,-0.0011742125332226485,-0.0012595280079748595,-0.0010888970584704376,8.531547475221094e-05
60_dataset,0.31,0.92,60,-0.0011871491748981636,-0.001273059451321001,-0.0011012388984753263,8.591027642283733e-05
60_dataset,0.31,0.93,60,-0.0012004685055669573,-0.0012869007199269925,-0.0011140362912069222,8.643221436003515e-05
60_dataset,0.31,0.94,60,-0.001213681834095543,-0.001300707308027681,-0.001126656360163405,8.702547393213802e-05
60_dataset,0.31,0.95,60,-0.0012266504423615215,-0.0013138692711001957,-0.0011394316136228472,8.721882873867427e-05
60_dataset,0.31,0.96,60,-0.0012399182111587216,-0.0013277931672064332,-0.00115204325511101,8.787495604771164e-05
60_dataset,0.31,0.97,60,-0.0012533962556072328,-0.0013416052801511259,-0.0011651872310633397,8.820902454389308e-05
60_dataset,0.31,0.98,60,-0.0012665693029551312,-0.0013551980175519774,-0.001177940588358285,8.862871459684621e-05
60_dataset,0.31,0.99,60,-0.001279605377356192,-0.0013687664954426166,-0.0011904442592697673,8.916111808642468e-05
60_dataset,0.31,1.0,60,-0.0012931319115173602,-0.0013827055505699895,-0.0012035582724647309,8.95736390526293e-05
60_dataset,0.31,1.01,60,-0.00130560633112868,-0.0013954812388600934,-0.0012157314233972665,8.987490773141346e-05
60_dataset,0.31,1.02,60,-0.0013193534302018144,-0.0014100554413176102,-0.0012286514190860186,9.07020111157958e-05
60_dataset,0.31,1.03,60,-0.001332500799428664,-0.0014234527336330605,-0.0012415488652242675,9.095193420439649e-05
60_dataset,0.31,1.04,60,-0.0013456584775706957,-0.001436878926326102,-0.0012544380288152894,9.122044875540625e-05
60_dataset,0.31,1.05,60,-0.0013588068161184221,-0.0014505635446686806,-0.0012670500875681637,9.175672855025845e-05
60_dataset,0.31,1.06,60,-0.0013720242512898404,-0.0014640152316998444,-0.0012800332708798364,9.199098041000396e-05
60_dataset,0.31,1.07,60,-0.0013856891670025282,-0.0014785014698689182,-0.0012928768641361382,9.281230286639001e-05
60_dataset,0.31,1.08,60,-0.001398735977453327,-0.0014917036270981963,-0.0013057683278084576,9.296764964486937e-05
60_dataset,0.31,1.09,60,-0.0014116817530215832,-0.0015049890544454499,-0.0013183744515977164,9.330730142386671e-05
60_dataset,0.31,1.1,60,-0.001425519543070678,-0.0015191056851953967,-0.0013319334009459591,9.358614212471878e-05
60_dataset,0.31,1.11,60,-0.001438322502482712,-0.0015323074720653192,-0.0013443375329001048,9.398496958260721e-05
60_dataset,0.31,1.12,60,-0.001452066437424994,-0.0015465470306493536,-0.0013575858442006342,9.44805932243597e-05
60_dataset,0.31,1.13,60,-0.0014654077722017409,-0.001560179095133426,-0.0013706364492700558,9.477132293168509e-05
60_dataset,0.31,1.14,60,-0.001478861119573925,-0.0015740804802998954,-0.0013836417588479544,9.521936072597048e-05
60_dataset,0.31,1.15,60,-0.0014922523510619604,-0.0015877717814002455,-0.0013967329207236754,9.551943033828504e-05
60_dataset,0.31,1.16,60,-0.0015048697300154357,-0.0016009375603499403,-0.0014088018996809312,9.606783033450452e-05
60_dataset,0.31,1.17,60,-0.0015185297131114505,-0.0016145963627979397,-0.0014224630634249614,9.606664968648919e-05
60_dataset,0.31,1.18,60,-0.0015318581177704534,-0.0016286469251422355,-0.0014350693103986714,9.678880737178206e-05
60_dataset,0.31,1.19,60,-0.0015448802756238096,-0.0016417900734580703,-0.0014479704777895488,9.690979783426074e-05
60_dataset,0.31,1.2,60,-0.00155839738666187,-0.0016555912074735502,-0.00146120356585019,9.71938208116801e-05
60_dataset,0.31,1.21,60,-0.001572001999859658,-0.0016697351162908102,-0.0014742688834285056,9.773311643115228e-05
60_dataset,0.31,1.22,60,-0.001584732141250028,-0.0016825443704382823,-0.001486919912061774,9.781222918825417e-05
60_dataset,0.31,1.23,60,-0.0015980052860277447,-0.001696535122421619,-0.0014994754496338704,9.852983639387428e-05
60_dataset,0.31,1.24,60,-0.0016115467596411299,-0.0017101582243815492,-0.0015129352949007106,9.861146474041929e-05
60_dataset,0.31,1.25,60,-0.0016249562280241036,-0.0017236591603067243,-0.001526253295741483,9.870293228262067e-05
60_dataset,0.31,1.26,60,-0.0016381814947228422,-0.0017375879290159576,-0.0015387750604297268,9.940643429311538e-05
60_dataset,0.31,1.27,60,-0.0016512338696447182,-0.0017504910874899502,-0.0015519766517994862,9.925721784523204e-05
60_dataset,0.31,1.28,60,-0.0016652118107217386,-0.001765033000099415,-0.0015653906213440622,9.982118937767646e-05
60_dataset,0.31,1.29,60,-0.0016782464341026412,-0.0017783870184040931,-0.0015781058498011893,0.00010014058430145192
60_dataset,0.31,1.3,60,-0.0016913696694642335,-0.001791870732650686,-0.0015908686062777809,0.00010050106318645262
60_dataset,0.31,1.31,60,-0.0017052247495246827,-0.001806171903662057,-0.0016042775953873086,0.00010094715413737419
60_dataset,0.31,1.32,60,-0.0017190755090038074,-0.0018204008712025554,-0.0016177501468050595,0.00010132536219874797
60_dataset,0.31,1.33,60,-0.001731681078275486,-0.0018329718966140092,-0.0016303902599369628,0.00010129081833852322
60_dataset,0.31,1.34,60,-0.0017459481920911368,-0.0018477998982808644,-0.0016440964859014092,0.0001018517061897276
60_dataset,0.31,1.35,60,-0.0017586091278142123,-0.001860690674919882,-0.0016565275807085425,0.00010208154710566976
60_dataset,0.31,1.36,60,-0.0017731076960759127,-0.001875620170054557,-0.0016705952220972685,0.00010251247397864423
60_dataset,0.31,1.37,60,-0.00178517586777488,-0.0018878479700264051,-0.0016825037655233547,0.00010267210225152522
60_dataset,0.31,1.38,60,-0.0017990214986220293,-0.0019017855090378464,-0.0016962574882062123,0.00010276401041581706
60_dataset,0.31,1.39,60,-0.0018117329609922627,-0.0019146026734324843,-0.001708863248552041,0.00010286971244022163
60_dataset,0.31,1.4,60,-0.0018252974094131072,-0.0019283772965679497,-0.0017222175222582647,0.00010307988715484249
60_dataset,0.31,1.41,60,-0.0018391694636840934,-0.0019426408204633735,-0.0017356981069048133,0.00010347135677928011
60_dataset,0.31,1.42,60,-0.001852361923590521,-0.0019563152907899864,-0.0017484085563910555,0.00010395336719946544
60_dataset,0.31,1.43,60,-0.0018656468435809192,-0.0019696889929705585,-0.0017616046941912801,0.00010404214938963916
60_dataset,0.31,1.44,60,-0.0018795136649303829,-0.0019841162075608064,-0.0017749111222999593,0.00010460254263042353
60_dataset,0.31,1.45,60,-0.0018923272158592817,-0.001996839243094515,-0.0017878151886240483,0.00010451202723523324
60_dataset,0.31,1.46,60,-0.0019059611890910554,-0.002010676450816767,-0.001801245927365344,0.00010471526172571154
60_dataset,0.31,1.47,60,-0.0019193159802777624,-0.0020246190331477576,-0.0018140129274077672,0.00010530305286999522
60_dataset,0.31,1.48,60,-0.001933099923620949,-0.0020385845947054853,-0.0018276152525364125,0.00010548467108453645
60_dataset,0.31,1.49,60,-0.0019461789710819224,-0.0020516956661955224,-0.001840662275968322,0.0001055166951136002
60_dataset,0.31,1.5,60,-0.0019599366845175553,-0.002065750863280686,-0.0018541225057544248,0.00010581417876313057
60_dataset,0.31,1.51,60,-0.0019738206511485906,-0.002080052400707501,-0.0018675889015896804,0.0001062317495589102
60_dataset,0.31,1.52,60,-0.0019858493538527813,-0.0020921705803784614,-0.001879528127327101,0.0001063212265256802
60_dataset,0.31,1.53,60,-0.002000305225772536,-0.0021069092297592096,-0.0018937012217858623,0.00010660400398667367
60_dataset,0.31,1.54,60,-0.0020131579552590396,-0.0021201507872484963,-0.001906165123269583,0.0001069928319894567
60_dataset,0.31,1.55,60,-0.0020268797555672313,-0.002134033556572754,-0.0019197259545617085,0.00010715380100552278
60_dataset,0.31,1.56,60,-0.0020409309174396913,-0.002148479563204972,-0.0019333822716744106,0.00010754864576528061
60_dataset,0.31,1.57,60,-0.002054183845492161,-0.0021618258902363374,-0.0019465418007479844,0.00010764204474417649
60_dataset,0.31,1.58,60,-0.0020672340901619866,-0.0021749173623278814,-0.001959550817996092,0.00010768327216589477
60_dataset,0.31,1.59,60,-0.0020807678087250603,-0.0021886492242823973,-0.0019728863931677233,0.00010788141555733701
60_dataset,0.31,1.6,60,-0.002094822880978559,-0.0022028909893251894,-0.0019867547726319284,0.0001080681083466305
60_dataset,0.31,1.61,60,-0.002107465110132703,-0.002216057796611051,-0.001998872423654355,0.00010859268647834793
60_dataset,0.31,1.62,60,-0.0021209737001152066,-0.0022298302330741064,-0.002012117167156307,0.00010885653295889973
60_dataset,0.31,1.63,60,-0.002133419019767203,-0.00224230630223489,-0.0020245317372995166,0.00010888728246768661
60_dataset,0.31,1.64,60,-0.0021480469453635668,-0.0022569917962636087,-0.0020391020944635248,0.00010894485090004197
60_dataset,0.31,1.65,60,-0.00216159456792971,-0.0022708599577853593,-0.0020523291780740606,0.00010926538985564938
60_dataset,0.31,1.66,60,-0.002175704462478656,-0.0022851940919260513,-0.002066214833031261,0.00010948962944739519
60_dataset,0.31,1.67,60,-0.002189529827524414,-0.002299040584857082,-0.002080019070191746,0.0001095107573326681
60_dataset,0.31,1.68,60,-0.0022015688228556973,-0.0023113429946353442,-0.0020917946510760504,0.00010977417177964691
60_dataset,0.31,1.69,60,-0.0022166574354877,-0.002326723490740575,-0.002106591380234825,0.000110066055252875
60_dataset,0.31,1.7,60,-0.0022296162722988603,-0.0023399558751160863,-0.0021192766694816344,0.00011033960281722592
60_dataset,0.31,1.71,60,-0.002243623627368273,-0.0023540167962806655,-0.0021332304584558803,0.00011039316891239262
60_dataset,0.31,1.72,60,-0.002257438400408701,-0.002368283704006143,-0.002146593096811259,0.00011084530359744193
60_dataset,0.31,1.73,60,-0.0022704665090462835,-0.0023811650842860124,-0.0021597679338065546,0.0001106985752397289
60_dataset,0.31,1.74,60,-0.0022848702295906144,-0.002396028527138959,-0.00217371193204227,0.00011115829754834456
60_dataset,0.31,1.75,60,-0.0022979354268590347,-0.002409002667272789,-0.0021868681864452805,0.00011106724041375429
60_dataset,0.31,1.76,60,-0.0023114738444775557,-0.002422863298614985,-0.0022000843903401263,0.00011138945413742942
60_dataset,0.31,1.77,60,-0.0023254734885818167,-0.0024371533349521976,-0.002213793642211436,0.00011167984637038084
60_dataset,0.31,1.78,60,-0.0023381880055416094,-0.002450099641486384,-0.002226276369596835,0.0001119116359447744
60_dataset,0.31,1.79,60,-0.0023524476073403604,-0.002464109544190573,-0.0022407856704901477,0.00011166193685021274
