cell_id,series,dataset_id,seed,beta_ising,rewire_p,dataset_raw_path,dataset_meta_path
cell_beta_0p13_p_0p00,beta,12,1209234,0.13,0.0,raw_datasets/cell_beta_0p13_p_0p00/dataset_012_seed_1209234/dataset.npz,raw_datasets/cell_beta_0p13_p_0p00/dataset_012_seed_1209234/dataset_meta.json
cell_beta_0p13_p_0p00,beta,13,1309234,0.13,0.0,raw_datasets/cell_beta_0p13_p_0p00/dataset_013_seed_1309234/dataset.npz,raw_datasets/cell_beta_0p13_p_0p00/dataset_013_seed_1309234/dataset_meta.json
cell_beta_0p13_p_0p00,beta,14,1409234,0.13,0.0,raw_datasets/cell_beta_0p13_p_0p00/dataset_014_seed_1409234/dataset.npz,raw_datasets/cell_beta_0p13_p_0p00/dataset_014_seed_1409234/dataset_meta.json
cell_beta_0p13_p_0p00,beta,15,1509234,0.13,0.0,raw_datasets/cell_beta_0p13_p_0p00/dataset_015_seed_1509234/dataset.npz,raw_datasets/cell_beta_0p13_p_0p00/dataset_015_seed_1509234/dataset_meta.json
cell_beta_0p13_p_0p00,beta,16,1609234,0.13,0.0,raw_datasets/cell_beta_0p13_p_0p00/dataset_016_seed_1609234/dataset.npz,raw_datasets/cell_beta_0p13_p_0p00/dataset_016_seed_1609234/dataset_meta.json
cell_beta_0p13_p_0p00,beta,17,1709234,0.13,0.0,raw_datasets/cell_beta_0p13_p_0p00/dataset_017_seed_1709234/dataset.npz,raw_datasets/cell_beta_0p13_p_0p00/dataset_017_seed_1709234/dataset_meta.json
cell_beta_0p13_p_0p00,beta,18,1809234,0.13,0.0,raw_datasets/cell_beta_0p13_p_0p00/dataset_018_seed_1809234/dataset.npz,raw_datasets/cell_beta_0p13_p_0p00/dataset_018_seed_1809234/dataset_meta.json
cell_beta_0p13_p_0p00,beta,19,1909234,0.13,0.0,raw_datasets/cell_beta_0p13_p_0p00/dataset_019_seed_1909234/dataset.npz,raw_datasets/cell_beta_0p13_p_0p00/dataset_019_seed_1909234/dataset_meta.json
cell_beta_0p13_p_0p00,beta,20,2009234,0.13,0.0,raw_datasets/cell_beta_0p13_p_0p00/dataset_020_seed_2009234/dataset.npz,raw_datasets/cell_beta_0p13_p_0p00/dataset_020_seed_2009234/dataset_meta.json
cell_beta_0p13_p_0p00,beta,21,2109234,0.13,0.0,raw_datasets/cell_beta_0p13_p_0p00/dataset_021_seed_2109234/dataset.npz,raw_datasets/cell_beta_0p13_p_0p00/dataset_021_seed_2109234/dataset_meta.json
cell_beta_0p13_p_0p00,beta,22,2209234,0.13,0.0,raw_datasets/cell_beta_0p13_p_0p00/dataset_022_seed_2209234/dataset.npz,raw_datasets/cell_beta_0p13_p_0p00/dataset_022_seed_2209234/dataset_meta.json
cell_beta_0p13_p_0p00,beta,23,2309234,0.13,0.0,raw_datasets/cell_beta_0p13_p_0p00/dataset_023_seed_2309234/dataset.npz,raw_datasets/cell_beta_0p13_p_0p00/dataset_023_seed_2309234/dataset_meta.json
cell_beta_0p13_p_0p00,beta,24,2409234,0.13,0.0,raw_datasets/cell_beta_0p13_p_0p00/dataset_024_seed_2409234/dataset.npz,raw_datasets/cell_beta_0p13_p_0p00/dataset_024_seed_2409234/dataset_meta.json
cell_beta_0p13_p_0p00,beta,25,2509234,0.13,0.0,raw_datasets/cell_beta_0p13_p_0p00/dataset_025_seed_2509234/dataset.npz,raw_datasets/cell_beta_0p13_p_0p00/dataset_025_seed_2509234/dataset_meta.json
cell_beta_0p13_p_0p00,beta,26,2609234,0.13,0.0,raw_datasets/cell_beta_0p13_p_0p00/dataset_026_seed_2609234/dataset.npz,raw_datasets/cell_beta_0p13_p_0p00/dataset_026_seed_2609234/dataset_meta.json
cell_beta_0p13_p_0p00,beta,27,2709234,0.13,0.0,raw_datasets/cell_beta_0p13_p_0p00/dataset_027_seed_2709234/dataset.npz,raw_datasets/cell_beta_0p13_p_0p00/dataset_027_seed_2709234/dataset_meta.json
cell_beta_0p13_p_0p00,beta,28,2809234,0.13,0.0,raw_datasets/cell_beta_0p13_p_0p00/dataset_028_seed_2809234/dataset.npz,raw_datasets/cell_beta_0p13_p_0p00/dataset_028_seed_2809234/dataset_meta.json
cell_beta_0p13_p_0p00,beta,29,2909234,0.13,0.0,raw_datasets/cell_beta_0p13_p_0p00/dataset_029_seed_2909234/dataset.npz,raw_datasets/cell_beta_0p13_p_0p00/dataset_029_seed_2909234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,0,10234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_000_seed_010234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_000_seed_010234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,1,110234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_001_seed_110234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_001_seed_110234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,2,210234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_002_seed_210234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_002_seed_210234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,3,310234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_003_seed_310234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_003_seed_310234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,4,410234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_004_seed_410234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_004_seed_410234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,5,510234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_005_seed_510234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_005_seed_510234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,6,610234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_006_seed_610234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_006_seed_610234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,7,710234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_007_seed_710234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_007_seed_710234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,8,810234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_008_seed_810234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_008_seed_810234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,9,910234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_009_seed_910234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_009_seed_910234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,10,1010234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_010_seed_1010234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_010_seed_1010234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,11,1110234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_011_seed_1110234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_011_seed_1110234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,12,1210234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_012_seed_1210234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_012_seed_1210234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,13,1310234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_013_seed_1310234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_013_seed_1310234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,14,1410234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_014_seed_1410234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_014_seed_1410234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,15,1510234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_015_seed_1510234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_015_seed_1510234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,16,1610234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_016_seed_1610234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_016_seed_1610234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,17,1710234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_017_seed_1710234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_017_seed_1710234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,18,1810234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_018_seed_1810234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_018_seed_1810234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,19,1910234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_019_seed_1910234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_019_seed_1910234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,20,2010234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_020_seed_2010234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_020_seed_2010234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,21,2110234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_021_seed_2110234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_021_seed_2110234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,22,2210234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_022_seed_2210234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_022_seed_2210234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,23,2310234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_023_seed_2310234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_023_seed_2310234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,24,2410234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_024_seed_2410234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_024_seed_2410234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,25,2510234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_025_seed_2510234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_025_seed_2510234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,26,2610234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_026_seed_2610234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_026_seed_2610234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,27,2710234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_027_seed_2710234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_027_seed_2710234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,28,2810234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_028_seed_2810234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_028_seed_2810234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,29,2910234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_029_seed_2910234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_029_seed_2910234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,0,11234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_000_seed_011234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_000_seed_011234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,1,111234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_001_seed_111234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_001_seed_111234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,2,211234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_002_seed_211234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_002_seed_211234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,3,311234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_003_seed_311234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_003_seed_311234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,4,411234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_004_seed_411234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_004_seed_411234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,5,511234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_005_seed_511234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_005_seed_511234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,6,611234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_006_seed_611234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_006_seed_611234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,7,711234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_007_seed_711234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_007_seed_711234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,8,811234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_008_seed_811234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_008_seed_811234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,9,911234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_009_seed_911234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_009_seed_911234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,10,1011234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_010_seed_1011234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_010_seed_1011234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,11,1111234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_011_seed_1111234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_011_seed_1111234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,12,1211234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_012_seed_1211234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_012_seed_1211234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,13,1311234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_013_seed_1311234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_013_seed_1311234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,14,1411234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_014_seed_1411234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_014_seed_1411234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,15,1511234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_015_seed_1511234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_015_seed_1511234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,16,1611234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_016_seed_1611234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_016_seed_1611234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,17,1711234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_017_seed_1711234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_017_seed_1711234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,18,1811234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_018_seed_1811234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_018_seed_1811234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,19,1911234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_019_seed_1911234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_019_seed_1911234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,20,2011234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_020_seed_2011234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_020_seed_2011234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,21,2111234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_021_seed_2111234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_021_seed_2111234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,22,2211234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_022_seed_2211234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_022_seed_2211234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,23,2311234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_023_seed_2311234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_023_seed_2311234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,24,2411234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_024_seed_2411234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_024_seed_2411234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,25,2511234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_025_seed_2511234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_025_seed_2511234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,26,2611234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_026_seed_2611234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_026_seed_2611234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,27,2711234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_027_seed_2711234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_027_seed_2711234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,28,2811234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_028_seed_2811234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_028_seed_2811234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,29,2911234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_029_seed_2911234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_029_seed_2911234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,0,12234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_000_seed_012234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_000_seed_012234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,1,112234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_001_seed_112234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_001_seed_112234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,2,212234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_002_seed_212234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_002_seed_212234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,3,312234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_003_seed_312234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_003_seed_312234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,4,412234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_004_seed_412234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_004_seed_412234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,5,512234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_005_seed_512234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_005_seed_512234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,6,612234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_006_seed_612234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_006_seed_612234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,7,712234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_007_seed_712234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_007_seed_712234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,8,812234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_008_seed_812234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_008_seed_812234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,9,912234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_009_seed_912234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_009_seed_912234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,10,1012234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_010_seed_1012234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_010_seed_1012234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,11,1112234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_011_seed_1112234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_011_seed_1112234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,12,1212234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_012_seed_1212234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_012_seed_1212234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,13,1312234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_013_seed_1312234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_013_seed_1312234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,14,1412234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_014_seed_1412234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_014_seed_1412234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,15,1512234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_015_seed_1512234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_015_seed_1512234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,16,1612234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_016_seed_1612234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_016_seed_1612234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,17,1712234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_017_seed_1712234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_017_seed_1712234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,18,1812234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_018_seed_1812234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_018_seed_1812234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,19,1912234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_019_seed_1912234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_019_seed_1912234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,20,2012234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_020_seed_2012234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_020_seed_2012234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,21,2112234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_021_seed_2112234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_021_seed_2112234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,22,2212234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_022_seed_2212234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_022_seed_2212234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,23,2312234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_023_seed_2312234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_023_seed_2312234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,24,2412234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_024_seed_2412234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_024_seed_2412234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,25,2512234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_025_seed_2512234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_025_seed_2512234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,26,2612234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_026_seed_2612234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_026_seed_2612234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,27,2712234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_027_seed_2712234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_027_seed_2712234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,28,2812234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_028_seed_2812234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_028_seed_2812234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,29,2912234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_029_seed_2912234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_029_seed_2912234/dataset_meta.json
cell_beta_0p17_p_0p00,beta,0,13234,0.17,0.0,raw_datasets/cell_beta_0p17_p_0p00/dataset_000_seed_013234/dataset.npz,raw_datasets/cell_beta_0p17_p_0p00/dataset_000_seed_013234/dataset_meta.json
cell_beta_0p17_p_0p00,beta,1,113234,0.17,0.0,raw_datasets/cell_beta_0p17_p_0p00/dataset_001_seed_113234/dataset.npz,raw_datasets/cell_beta_0p17_p_0p00/dataset_001_seed_113234/dataset_meta.json
cell_beta_0p17_p_0p00,beta,2,213234,0.17,0.0,raw_datasets/cell_beta_0p17_p_0p00/dataset_002_seed_213234/dataset.npz,raw_datasets/cell_beta_0p17_p_0p00/dataset_002_seed_213234/dataset_meta.json
cell_beta_0p17_p_0p00,beta,3,313234,0.17,0.0,raw_datasets/cell_beta_0p17_p_0p00/dataset_003_seed_313234/dataset.npz,raw_datasets/cell_beta_0p17_p_0p00/dataset_003_seed_313234/dataset_meta.json
cell_beta_0p17_p_0p00,beta,4,413234,0.17,0.0,raw_datasets/cell_beta_0p17_p_0p00/dataset_004_seed_413234/dataset.npz,raw_datasets/cell_beta_0p17_p_0p00/dataset_004_seed_413234/dataset_meta.json
cell_beta_0p17_p_0p00,beta,5,513234,0.17,0.0,raw_datasets/cell_beta_0p17_p_0p00/dataset_005_seed_513234/dataset.npz,raw_datasets/cell_beta_0p17_p_0p00/dataset_005_seed_513234/dataset_meta.json
cell_beta_0p17_p_0p00,beta,6,613234,0.17,0.0,raw_datasets/cell_beta_0p17_p_0p00/dataset_006_seed_613234/dataset.npz,raw_datasets/cell_beta_0p17_p_0p00/dataset_006_seed_613234/dataset_meta.json
cell_beta_0p17_p_0p00,beta,7,713234,0.17,0.0,raw_datasets/cell_beta_0p17_p_0p00/dataset_007_seed_713234/dataset.npz,raw_datasets/cell_beta_0p17_p_0p00/dataset_007_seed_713234/dataset_meta.json
