beta,radius,ref_count,phi_full,phi_energy,phi_full_quenched,phi_energy_full_quenched,phi_stripped_proxy,phi_energy_stripped_proxy,phi_full_annealed,phi_energy_full_annealed,phi_stripped_annealed,reference_prior_correction_per_P,theta_ref_norm_sq_mean,area_term,derivative_ref_count,mean_dlogZ_inf_full_dr,sd_dlogZ_inf_full_dr,dphi_full_dr,dphi_energy_dr,dphi_entropic_dr,claim
0.05,0.12,2700,-2.1216924226855305,-0.002261995929918643,-2.1216924226855305,-0.002261995929918643,-2.1200663908111026,-0.0006359640554910099,-2.121179048026597,-0.0017486212709854863,-2.1200084839631095,-0.0016260318744276332,21063.698202929278,-2.1194304267556117,2700,-20.119049277272286,6.766999816597177,8.32215361521522,-0.007905323881050015,8.330058939096268,pass
0.05,0.13,2700,-2.041760421629627,-0.002341251581864817,-2.041760421629627,-0.002341251581864817,-2.0401343897551993,-0.0007152197074371844,-2.0412301643394044,-0.0018109942916423886,-2.0400654719374898,-0.0016260318744276334,21063.69820292928,-2.039419170047762,2700,-20.167145869879874,6.737859522121317,7.681360952204671,-0.00792422234572883,7.6892851745504,pass
0.05,0.14,2700,-1.9677606728890058,-0.0024203559489325956,-1.9677606728890058,-0.0024203559489325956,-1.9661346410145781,-0.0007943240745049623,-1.967213286201299,-0.0018729692612258432,-1.9660540221719223,-0.0016260318744276334,21063.69820292928,-1.9653403169400732,2700,-20.122411014263076,6.701577707174858,7.132143874426054,-0.007906644799317516,7.140050519225372,pass
0.05,0.15,2700,-1.8988738404463357,-0.0024992858099184404,-1.8988738404463357,-0.0024992858099184404,-1.897247808571908,-0.0008732539354908068,-1.8983090149116815,-0.001934460275264256,-1.8971548805694767,-0.0016260318744276332,21063.69820292928,-1.8963745546364172,2700,-20.00913866728438,6.647211305644877,6.656185014276116,-0.007862137000897594,6.664047151277014,pass
0.05,0.16,2700,-1.8344387345934774,-0.002577342147229403,-1.8344387345934774,-0.002577342147229403,-1.8328127027190497,-0.0009513102728017703,-1.8338564258670136,-0.001995033420765766,-1.8327070330793591,-0.0016260318744276332,21063.69820292928,-1.831861392446248,2700,-19.837681145378742,6.5911247104944195,6.239749437663899,-0.007794766658302059,6.2475442043222005,pass
0.05,0.17,2700,-1.773915634063761,-0.0026550423644720518,-1.773915634063761,-0.0026550423644720518,-1.7722896021893333,-0.0010290104900444188,-1.7733154711847199,-0.0020548794854308794,-1.7721706498484584,-0.0016260318744276334,21063.69820292928,-1.771260591699289,2700,-19.63206416353296,6.525115975576813,5.872327629936899,-0.007713974131054208,5.880041604067953,pass
0.05,0.18,2700,-1.7168563140082043,-0.002731677047158492,-1.7168563140082043,-0.002731677047158492,-1.7152302821337766,-0.0011056451727308595,-1.7162380991646486,-0.002113462203603033,-1.7150975789136362,-0.0016260318744276334,21063.69820292928,-1.7141246369610457,2700,-19.394839932890545,6.455264289129823,5.545751863811569,-0.007620762252609251,5.553372626064179,pass
0.05,0.19,2700,-1.6628860394861809,-0.0028073793076819273,-1.6628860394861809,-0.0028073793076819273,-1.6612600076117532,-0.0011813474332542937,-1.6622499088959786,-0.0021712487174795994,-1.6611133229810155,-0.0016260318744276334,21063.69820292928,-1.660078660178499,2700,-19.13585459617475,6.39060936744568,5.2535708564300005,-0.007518999841326031,5.261089856271327,pass
0.05,0.2,2700,-1.611687279580481,-0.0028817592534276315,-1.611687279580481,-0.0028817592534276315,-1.6100612477060534,-0.0012557273789999986,-1.6110328277641153,-0.002227307437061762,-1.6099001249819018,-0.0016260318744276334,21063.69820292928,-1.6088055203270535,2700,-18.855509733964965,6.310972218764738,4.99062651876858,-0.007408844689180733,4.998035363457761,pass
0.05,0.21,2700,-1.5629900188534258,-0.002955491707918448,-1.5629900188534258,-0.002955491707918448,-1.5613639869789981,-0.0013294598334908148,-1.5623175212419222,-0.0022829940964148084,-1.561188299421062,-0.0016260318744276334,21063.69820292928,-1.5600345271455074,2700,-18.573585309092078,6.237060770619866,4.752735610599853,-0.007298068883729697,4.760033679483582,pass
0.05,0.22,2700,-1.5165604848654939,-0.0030276943703470348,-1.5165604848654939,-0.0030276943703470348,-1.5149344529910662,-0.0014016624959194016,-1.5158695464656908,-0.002336755970544008,-1.514743913579584,-0.0016260318744276334,21063.69820292928,-1.5135327904951468,2700,-18.2763889452796,6.161568223705835,4.536487219917912,-0.007181292316416345,4.543668512234328,pass
0.05,0.23,2700,-1.4721978201517278,-0.0030993259159922616,-1.4721978201517278,-0.0030993259159922616,-1.4705717882773004,-0.0014732940415646287,-1.471488205898474,-0.0023897116627383265,-1.470365922563486,-0.0016260318744276332,21063.69820292928,-1.4690984942357357,2700,-17.985398533892173,6.079369503554098,4.339050753117288,-0.007066954237285726,4.346117707354574,pass
0.05,0.24,2700,-1.4297249571393271,-0.003169354487645016,-1.4297249571393271,-0.003169354487645016,-1.4280989252648995,-0.0015433226132173827,-1.4289968871058665,-0.00244128445418433,-1.427877701484906,-0.0016260318744276332,21063.69820292928,-1.4265556026516821,2700,-17.67961748014715,5.99472778960281,4.158082665037271,-0.00694680451086332,4.165029469548134,pass
0.05,0.25,2700,-1.3889877399535036,-0.0032380917456445594,-1.3889877399535036,-0.0032380917456445594,-1.3873617080790759,-0.0016120598712169262,-1.3882412037726157,-0.0024915555647566923,-1.387125128624076,-0.0016260318744276332,21063.69820292928,-1.385749648207859,2700,-17.38078360458513,5.919221669332719,3.991598906245742,-0.00682938452046567,3.998428290766208,pass
0.05,0.26,2700,-1.3498502654801765,-0.003305919536344077,-1.3498502654801765,-0.003305919536344077,-1.3482242336057488,-0.0016798876619164432,-1.3490852732005982,-0.0025409272567657763,-1.3479721725087601,-0.0016260318744276332,21063.69820292928,-1.3465443459438324,2700,-17.083399273602552,5.825565408476905,3.8379300531794818,-0.006712534095718095,3.8446425872752,pass
0.05,0.27,2700,-1.3121913981850077,-0.003372551018528001,-1.3121913981850077,-0.003372551018528001,-1.31056536631058,-0.001746519144100368,-1.3114081626237482,-0.0025893154572683885,-1.3102977341469668,-0.0016260318744276334,21063.69820292928,-1.3088188471664797,2700,-16.78927452433403,5.743804612780528,3.695651452926478,-0.00659696444964009,3.702248417376118,pass
0.05,0.28,2700,-1.2759031956257543,-0.00343770278961084,-1.2759031956257543,-0.00343770278961084,-1.2742771637513266,-0.0018116709151832066,-1.2751019506299743,-0.0026364577938310244,-1.273994173678755,-0.0016260318744276334,21063.69820292928,-1.2724654928361434,2700,-16.492873467497496,5.6533005532197524,3.5635447592325296,-0.006480500380156187,3.570025259612686,pass
0.05,0.29,2700,-1.2408898419399765,-0.003501880577259615,-1.2408898419399765,-0.003501880577259615,-1.239263810065549,-0.0018758487028319821,-1.240070378032992,-0.0026824166702751214,-1.2389652504294906,-0.0016260318744276332,21063.69820292928,-1.237387961362717,2700,-16.219871915606983,5.582307073615186,3.4405477097005273,-0.006373230615169738,3.446920940315697,pass
0.05,0.3,2700,-1.2070649498048458,-0.0035652192723580715,-1.2070649498048458,-0.0035652192723580715,-1.2054389179304181,-0.0019391873979304386,-1.2062269758997792,-0.0027272453672916,-1.2051243720267637,-0.0016260318744276332,21063.69820292928,-1.2034997305324877,2700,-15.937718172985859,5.505065078563217,3.325761210933994,-0.006262364704513108,3.332023575638507,pass
0.05,0.31,2700,-1.1743501463816357,-0.0036273546553126407,-1.1743501463816357,-0.0036273546553126407,-1.172724114507208,-0.002001322780885008,-1.17349393309695,-0.002771141370627152,-1.1723939671616956,-0.0016260318744276332,21063.69820292928,-1.170722791726323,2700,-15.662404316903782,5.419528638846547,3.218384757794232,-0.006154186372064354,3.2245389441662966,pass
0.05,0.32,2700,-1.1426748503192823,-0.003688281976963822,-1.1426748503192823,-0.003688281976963822,-1.1410488184448546,-0.0020622501025361895,-1.141800428687803,-0.002813860345484507,-1.1407029480474824,-0.0016260318744276332,21063.69820292928,-1.1389865683423184,2700,-15.392463271118451,5.335993480508021,3.117723982997596,-0.006048119163504303,3.1237721021611002,pass
0.05,0.33,2700,-1.1119748973056485,-0.0037478966050674585,-1.1119748973056485,-0.0037478966050674585,-1.1103488654312208,-0.002121864730639826,-1.111082951105032,-0.0028559504044508585,-1.1099876363495502,-0.0016260318744276332,21063.69820292928,-1.108227000700581,2700,-15.134527052211807,5.264886456500021,3.0231655725102935,-0.005946768979258077,3.0291123414895518,pass
0.05,0.34,2700,-1.0821930320050468,-0.003807264409687631,-1.0821930320050468,-0.003807264409687631,-1.0805670001306191,-0.0021812325352599973,-1.0812830849907258,-0.002897317395366475,-1.0801899837070006,-0.0016260318744276332,21063.69820292928,-1.0783857675953592,2700,-14.874247289705403,5.1726075942951475,2.9341763040812436,-0.005844497952732968,2.9400208020339766,pass
0.05,0.35,2700,-1.0532742708307459,-0.003864650113796442,-1.0532742708307459,-0.003864650113796442,-1.0516482389563182,-0.0022386182393688086,-1.0523469537909216,-0.0029373330739721868,-1.0512560623469451,-0.0016260318744276334,21063.69820292928,-1.0494096207169494,2700,-14.626948175249348,5.101952698247629,2.8502728803128403,-0.005747327377308192,2.8560202076901486,pass
0.05,0.36,2700,-1.025172188536202,-0.003922375679085797,-1.025172188536202,-0.003922375679085797,-1.0235461566617743,-0.002296343804658165,-1.0242264461238462,-0.00297663326672995,-1.0231381067860985,-0.0016260318744276334,21063.69820292928,-1.0212498128571161,2700,-14.383397946829565,5.02997268179057,2.771034683190506,-0.005651629841583326,2.7766863130320893,pass
0.05,0.37,2700,-0.997840127305017,-0.003978522830833387,-0.997840127305017,-0.003978522830833387,-0.9962140954305894,-0.002352490956405754,-0.9968771681264338,-0.003015563652250204,-0.9957906092206928,-0.0016260318744276332,21063.69820292928,-0.9938616044741836,2700,-14.148924312087049,4.952852193766885,2.696081238256813,-0.005559498747381944,2.701640737004195,pass
0.05,0.38,2700,-0.9712371648948852,-0.004033328820315959,-0.9712371648948852,-0.004033328820315959,-0.9696111330204576,-0.002407296945888326,-0.9702574155233289,-0.0030535794487595736,-0.9691728420860651,-0.0016260318744276332,21063.69820292928,-0.9672038360745693,2700,-13.913755538550975,4.877691014044833,2.625077833621498,-0.005467094514165412,2.6305449281356634,pass
0.05,0.39,2700,-0.9453261742182002,-0.004087618068933442,-0.9453261742182002,-0.004087618068933442,-0.9437001423437725,-0.002461586194505808,-0.9443286925572908,-0.0030901364080240714,-0.9432463084405887,-0.0016260318744276334,21063.69820292928,-0.9412385561492668,2700,-13.688970772654624,4.808513591576605,2.557716287742345,-0.00537877044112166,2.5630950581834666,pass
0.05,0.4,2700,-0.9200712979464095,-0.004140601723285726,-0.9200712979464095,-0.004140601723285726,-0.918445266071982,-0.002514569848858093,-0.9190569687554407,-0.0031262725323168866,-0.9179765340563084,-0.0016260318744276334,21063.69820292928,-0.9159306962231238,2700,-13.469493706802304,4.729083639709248,2.49372514982051,-0.005292531908370257,2.4990176817288803,pass
0.05,0.41,2700,-0.8954408893390309,-0.004193103304474699,-0.8954408893390309,-0.004193103304474699,-0.8938148574646032,-0.002567071430047066,-0.894409533494664,-0.003161747460107852,-0.8933309625005807,-0.0016260318744276332,21063.69820292928,-0.8912477860345561,2700,-13.261086516882584,4.666472538813379,2.4328553879228307,-0.005210643032173903,2.438066030955005,pass
0.05,0.42,2700,-0.8714047822183918,-0.004245079176814021,-0.8714047822183918,-0.004245079176814021,-0.8697787503439641,-0.002619047302386388,-0.8703562076899157,-0.003196504648338003,-0.8692797469602934,-0.0016260318744276332,21063.69820292928,-0.8671597030415777,2700,-13.051693307613956,4.594080808927416,2.3748884730197424,-0.005128366722048706,2.380016839741791,pass
0.05,0.43,2700,-0.8479345083915696,-0.004296056985172101,-0.8479345083915696,-0.004296056985172101,-0.8463084765171419,-0.002670025110744468,-0.846869717536926,-0.0032312661305285034,-0.8457948945613204,-0.0016260318744276332,21063.698202929278,-0.8436384514063975,2700,-12.842330618446743,4.51093107512062,2.3196215085064815,-0.005046102404104811,2.3246676109105864,pass
0.05,0.44,2700,-0.8250036634906628,-0.004345697099445599,-0.8250036634906628,-0.004345697099445599,-0.8233776316162352,-0.002719665225017966,-0.8239227432091389,-0.0032647768179217096,-0.8228497814696837,-0.0016260318744276332,21063.698202929278,-0.8206579663912172,2700,-12.651894774185418,4.446637967911698,2.266862981156777,-0.004971274960387198,2.271834256117164,pass
0.05,0.45,2700,-0.8025886521793979,-0.0043947114414760215,-0.8025886521793979,-0.0043947114414760215,-0.8009626203049702,-0.002768679567048389,-0.8014911198734096,-0.003297179135487779,-0.8004198624163112,-0.0016260318744276334,21063.69820292928,-0.7981939407379218,2700,-12.448942114105257,4.374168708007429,2.2164575211077517,-0.004891529317919551,2.221349050425671,pass
0.05,0.46,2700,-0.7806673767867035,-0.004443706654897422,-0.7806673767867035,-0.004443706654897422,-0.7790413449122758,-0.0028176747804697887,-0.7795536863305819,-0.0033300161987758754,-0.7784840743120355,-0.0016260318744276334,21063.69820292928,-0.776223670131806,2700,-12.263503936796173,4.3172403512455295,2.168240188083261,-0.004818665594026001,2.173058853677287,pass
0.05,0.47,2700,-0.7592170055899206,-0.004491090303745496,-0.7592170055899206,-0.004491090303745496,-0.7575909737154929,-0.0028650584293178627,-0.7580869344023524,-0.0033610191161773228,-0.7570193179320172,-0.0016260318744276332,21063.69820292928,-0.754725915286175,2700,-12.081746714102458,4.24762674767337,2.122076310700474,-0.004747248217721987,2.126823558918196,pass
0.05,0.48,2700,-0.7382191827368557,-0.004538404189103338,-0.7382191827368557,-0.004538404189103338,-0.736593150862428,-0.002912372314675705,-0.7370735620366677,-0.0033927834889154068,-0.7360074386250981,-0.0016260318744276332,21063.69820292928,-0.7336807785477524,2700,-11.904121115900626,4.184507919356768,2.077837280504558,-0.004677454269509087,2.082514734774067,pass
0.05,0.49,2700,-0.7176550069247457,-0.004585413698706222,-0.7176550069247457,-0.004585413698706222,-0.716028975050318,-0.0029593818242785886,-0.7164934452704798,-0.003423852044440251,-0.715429119020275,-0.0016260318744276334,21063.69820292928,-0.7130695932260395,2700,-11.735818278346121,4.138142590637074,2.0354031105758477,-0.004611323488544645,2.040014434064392,pass
0.05,0.5,2700,-0.6975059055472557,-0.004631081443326108,-0.6975059055472557,-0.004631081443326108,-0.695879873672828,-0.003005049568898475,-0.696330015006697,-0.003455190902767503,-0.6952669843264025,-0.0016260318744276334,21063.69820292928,-0.6928748241039295,2700,-11.572242883925137,4.0776800576726755,1.9946670951340175,-0.0045470502490864975,1.999214145383104,pass
0.05,0.51,2700,-0.6777558245582376,-0.004675846757443914,-0.6777558245582376,-0.004675846757443914,-0.6761297926838099,-0.003049814883016281,-0.6765633489175276,-0.0034833711167339535,-0.6755021815622274,-0.0016260318744276334,21063.69820292928,-0.6730799778007936,2700,-11.399797960020562,4.014467839051159,1.95553457609337,-0.004479291929281164,1.960013868022651,pass
0.05,0.52,2700,-0.6583900098371409,-0.004720487997238064,-0.6583900098371409,-0.004720487997238064,-0.6567639779627134,-0.0030944561228104296,-0.6571826719998062,-0.0035131501599032283,-0.6561230513448798,-0.0016260318744276334,21063.69820292928,-0.6536695218399029,2700,-11.238087630318267,3.947618064194078,1.917905542112917,-0.004415751524683012,1.9223212936376,pass
0.05,0.53,2700,-0.6393926198898497,-0.004763808464660582,-0.6393926198898497,-0.004763808464660582,-0.6377665880154221,-0.00313777659023295,-0.6381700257804368,-0.003541214355247655,-0.6371119202643454,-0.0016260318744276334,21063.69820292928,-0.6346288114251891,2700,-11.076279112618689,3.8897028854497187,1.8816989080107587,-0.004352172539339367,1.886051080550098,pass
0.05,0.54,2700,-0.6207516722687018,-0.004807649206151564,-0.6207516722687018,-0.004807649206151564,-0.6191256403942742,-0.0031816173317239303,-0.619513750668861,-0.0035697276063108483,-0.6184574065219877,-0.0016260318744276334,21063.69820292928,-0.6159440230625502,2700,-10.937060721501782,3.8470192235024445,1.8468267388564277,-0.004297469831631349,1.851124208688059,pass
0.05,0.55,2700,-0.6024518280736992,-0.004849733801676343,-0.6024518280736992,-0.004849733801676343,-0.6008257961992717,-0.00322370192724871,-0.6012001550550224,-0.0035980607829994883,-0.6001449541048627,-0.0016260318744276332,21063.69820292928,-0.5976020942720229,2700,-10.777803239541399,3.778159840486026,1.8132325116758365,-0.004234893217894459,1.817467404893731,pass
0.05,0.56,2700,-0.5844827800864746,-0.004892111354260584,-0.5844827800864746,-0.004892111354260584,-0.5828567482120469,-0.0032660794798329506,-0.5832164412165424,-0.003625772484328373,-0.5821624967273274,-0.0016260318744276332,21063.69820292928,-0.579590668732214,2700,-10.632550640348978,3.722892410118839,1.780834810301294,-0.004177819505048714,1.785012629806343,pass
0.05,0.57,2700,-0.566831457387002,-0.004933411106998504,-0.566831457387002,-0.004933411106998504,-0.5652054255125744,-0.0033073792325708715,-0.565551151404373,-0.0036531051243694876,-0.5644985935670577,-0.0016260318744276332,21063.69820292928,-0.5618980462800035,2700,-10.492394108769341,3.6796876257938864,1.7495738705807753,-0.00412274817633373,1.753696618757109,pass
0.05,0.58,2700,-0.5494873866857275,-0.004974249426940089,-0.5494873866857275,-0.004974249426940089,-0.5478613548112998,-0.003348217552512457,-0.5481920584212727,-0.0036789211624853597,-0.5471413734298022,-0.0016260318744276332,21063.69820292928,-0.5445131372587874,2700,-10.360215901906725,3.6338805141298174,1.7193896584085726,-0.004070811749275727,1.7234604701578484,pass
0.05,0.59,2700,-0.5324403932823022,-0.005014972513125641,-0.5324403932823022,-0.005014972513125641,-0.5308143614078745,-0.0033889406386980073,-0.5311306249073748,-0.003705204138198249,-0.5300814352543786,-0.0016260318744276334,21063.69820292928,-0.5274254207691765,2700,-10.224987580364445,3.584043746771019,1.6902315988995271,-0.004017676848866187,1.6942492757483933,pass
0.05,0.6,2700,-0.5156798612763809,-0.005054954847822761,-0.5156798612763809,-0.005054954847822761,-0.5140538294019532,-0.0034289229733951276,-0.5143564085985497,-0.0037315021699916473,-0.5133086692227241,-0.0016260318744276334,21063.69820292928,-0.5106249064285581,2700,-10.086669366433448,3.512873894236538,1.6620484599738965,-0.003963327845356954,1.6660117878192535,pass
0.05,0.61,2700,-0.4991964665330692,-0.0050943672415955255,-0.4991964665330692,-0.0050943672415955255,-0.4975704346586416,-0.003468335367167891,-0.49785912541428967,-0.003757026122815985,-0.49681247138955514,-0.0016260318744276332,21063.69820292928,-0.4941020992914737,2700,-9.962356289029104,3.482208956292746,1.634785637324031,-0.003914481842447585,1.6387001191664787,pass
0.05,0.62,2700,-0.48298109371517883,-0.005133126092785316,-0.48298109371517883,-0.005133126092785316,-0.4813550618407512,-0.0035070942183576827,-0.48162932853745694,-0.0037813609150634383,-0.48058432453478855,-0.0016260318744276332,21063.69820292928,-0.4778479676223935,2700,-9.83181617124268,3.4335162475501555,1.608406283017827,-0.003863189065321289,1.6122694720831483,pass
0.05,0.63,2700,-0.46702549484786277,-0.00517158160085088,-0.46702549484786277,-0.00517158160085088,-0.4653994629734351,-0.003545549726423246,-0.465660582091566,-0.0038066688445541658,-0.46461657758569574,-0.0016260318744276332,21063.69820292928,-0.46185391324701186,2700,-9.716822688045662,3.3922697762486287,1.582859888175714,-0.0038180049854796313,1.5866778931611938,pass
0.05,0.64,2700,-0.4513213908830246,-0.005209646644635967,-0.4513213908830246,-0.005209646644635967,-0.449695359008597,-0.003583614770208333,-0.44994365790339963,-0.0038319136650110113,-0.4489008482780464,-0.0016260318744276332,21063.69820292928,-0.4461117442383886,2700,-9.594922675319879,3.3469932641087574,1.5581159439389707,-0.00377010714157952,1.5618860510805501,pass
0.05,0.65,2700,-0.4358604373654274,-0.0052467876447187785,-0.4358604373654274,-0.0052467876447187785,-0.4342344054909998,-0.0036207557702911453,-0.4344696334202006,-0.0038559836994919694,-0.4334279542567204,-0.0016260318744276332,21063.69820292928,-0.43061364972070865,2700,-9.471758378185097,3.2890931915540222,1.5341353223842706,-0.0037217125258094683,1.5378570349100802,pass
0.05,0.66,2700,-0.42063618793948626,-0.0052840113428348845,-0.42063618793948626,-0.0052840113428348845,-0.4190101560650586,-0.003657979468407252,-0.41923208949349355,-0.0038799128968421905,-0.4181916768406904,-0.0016260318744276332,21063.69820292928,-0.41535217659665136,2700,-9.365833090361244,3.266615780128412,1.5108760791572076,-0.0036800915875682687,1.5145561707447759,pass
0.05,0.67,2700,-0.40564084660490524,-0.005320638580116763,-0.40564084660490524,-0.005320638580116763,-0.40401481473047757,-0.00369460670568913,-0.4042238464952981,-0.0039036384705095997,-0.4031846993136919,-0.0016260318744276334,21063.69820292928,-0.40032020802478846,2700,-9.257745480756197,3.2180727237791777,1.488313233749461,-0.0036376210140495863,1.4919508547635105,pass
0.05,0.68,2700,-0.39086699708134975,-0.005356053589919993,-0.39086699708134975,-0.005356053589919993,-0.38924096520692214,-0.0037300217154923594,-0.38943643166619124,-0.003925488174761442,-0.3883988001367953,-0.0016260318744276334,21063.69820292928,-0.3855109434914298,2700,-9.133062019792227,3.1596193970489166,1.4664217715396632,-0.00358862947732504,1.4700104010169883,pass
0.05,0.69,2700,-0.37630854153960586,-0.005390661202365499,-0.37630854153960586,-0.005390661202365499,-0.37468250966517824,-0.0037646293279378655,-0.37486652781692004,-0.0039486474796796645,-0.37383008397611983,-0.0016260318744276332,21063.69820292928,-0.3709178803372404,2700,-9.02200806076035,3.1129114431775906,1.4451609091074147,-0.003544993344110157,1.4487059024515248,pass
0.05,0.7,2700,-0.36196220970735177,-0.005427413094331987,-0.36196220970735177,-0.005427413094331987,-0.36033617783292415,-0.0038013812199043534,-0.3605069781131452,-0.003972181500125417,-0.3594717607109506,-0.0016260318744276332,21063.69820292928,-0.3565347966130198,2700,-8.933570505721725,3.1109274510343874,1.4244998600314311,-0.003510243813643114,1.4280101038450743,pass
0.05,0.71,2700,-0.34781785529461734,-0.0054621201431053435,-0.34781785529461734,-0.0054621201431053435,-0.3461918234201897,-0.0038360882686777095,-0.34635081112691934,-0.003995075975407314,-0.3453165284070771,-0.0016260318744276334,21063.69820292928,-0.342355735151512,2700,-8.817937886804689,3.033239155305661,1.4044324768811363,-0.003464808599923257,1.4078972854810594,pass
0.05,0.72,2700,-0.3338720734369671,-0.005497084683780557,-0.3338720734369671,-0.005497084683780557,-0.33224604156253945,-0.0038710528093529226,-0.33239109567837477,-0.004016106925188219,-0.3313585003853747,-0.0016260318744276334,21063.69820292928,-0.32837498875318655,2700,-8.716049191401462,3.008555276873112,1.3849183827669675,-0.003424773749077195,1.3883431565160447,pass
0.05,0.73,2700,-0.3201188023980869,-0.005531716004296115,-0.3201188023980869,-0.005531716004296115,-0.3184927705236592,-0.00390568412986848,-0.31862655657515465,-0.0040394701813639185,-0.3175941087253861,-0.0016260318744276332,21063.69820292928,-0.31458708639379074,2700,-8.633396113945995,2.9880292124419516,1.3659324600138976,-0.00339229709781768,1.3693247571117153,pass
0.05,0.74,2700,-0.30655186550771724,-0.005565085137463173,-0.30655186550771724,-0.005565085137463173,-0.3049258336332896,-0.00393905326303554,-0.30504685325431047,-0.0040600728840564084,-0.3040159827942995,-0.0016260318744276332,21063.69820292928,-0.30098678037025406,2700,-8.52757502186843,2.929748296255729,1.3474696514011668,-0.0033507171009306207,1.3508203685020974,pass
0.05,0.75,2700,-0.29316706639817386,-0.0055980320888101825,-0.29316706639817386,-0.0055980320888101825,-0.29154103452374625,-0.003972000214382551,-0.29165234934588696,-0.0040833150365232355,-0.29062212233390766,-0.0016260318744276332,21063.698202929278,-0.2875690343093637,2700,-8.44106837699043,2.8963749343818614,1.329492703977607,-0.0033167262777958465,1.3328094302554028,pass
